iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
63,18196848,0.9699994,0,0,0,0,0.0,0
64,18744149,0.69999963,0,6,14,380,10.41,17
65,19584730,0.97999936,0,0,0,0,0.0,0
66,7519110,0.79999954,0,3,17,380,12.275,17
67,17150997,0.89999944,0,5,15,380,14.375,19
68,1199282,0.7399996,4,1,13,382,11.175,16
69,18373219,0.57999974,0,5,11,384,8.705,15
70,17023615,0.8299995,0,5,12,383,12.88,17
71,8397554,0.34999996,5,0,11,384,4.9,9
72,18456282,0.8099995,0,0,0,0,0.0,0
73,839288,0.39999992,7,0,11,382,5.815,10
74,10419629,0.88999945,5,0,13,382,14.13,19
75,19379773,0.5499998,2,1,26,371,8.355,13
76,19201871,0.8499995,0,3,15,382,13.45,19
77,16194973,0.89999944,4,0,12,384,14.21,19
78,21487097,0.97999936,4,0,17,379,15.945,21
79,3133329,0.39999992,3,4,13,380,5.995,11
80,514546,0.77999955,6,0,9,385,12.03,17
81,3969247,0.97999936,2,1,20,377,15.98,20
82,14101948,0.5399998,6,0,10,384,8.1,13
83,20313626,0.36999995,6,0,10,384,5.14,9
84,5972830,0.8499995,0,0,0,0,0.0,0
85,20600340,0.32,4,0,11,385,4.48,10
86,8648148,0.56999975,1,3,12,384,8.62,13
87,17070271,0.9699994,0,0,0,0,0.0,0
88,18855175,0.8599995,7,0,9,384,13.635,20
89,15838890,0.6299997,6,0,8,386,9.345,15
90,5164304,0.7499996,6,0,20,374,11.205,16
91,14255600,0.65999967,5,0,6,389,9.77,15
92,18927131,0.9699994,3,2,20,375,15.72,20
93,19993361,0.39999992,6,0,10,384,5.935,10
94,3356918,0.57999974,6,0,6,388,8.77,13
95,13199461,0.43999988,3,3,15,379,6.595,11
96,15603270,0.9699994,0,4,14,382,15.72,20
97,19817260,0.67999965,5,1,13,381,10.15,16
98,8438374,0.38999993,0,5,9,386,5.705,11
99,14072369,0.5099998,3,1,12,384,7.91,12
100,17256885,0.4099999,0,6,6,388,5.895,11
101,18843852,0.8399995,6,0,19,375,13.08,18
102,19278708,0.9499994,6,0,16,378,15.4,20
103,1634087,0.37999994,0,6,15,379,5.56,11
104,4549928,0.9499994,0,0,0,0,0.0,0
105,16656311,0.5399998,7,0,14,379,8.16,14
106,5230818,0.78999954,6,0,22,372,11.875,17
107,49550,0.32999998,0,5,12,383,4.24,9
108,3427868,0.6199997,1,5,16,378,9.405,14
109,7059471,0.45999986,6,0,4,390,6.865,13
110,9150304,0.90999943,5,0,17,378,14.55,20
111,2618735,0.6399997,5,0,11,384,9.62,14
112,1556590,0.32,1,5,12,382,4.29,9
113,15072665,0.69999963,0,0,0,0,0.0,0
114,18127611,0.7599996,4,0,14,382,11.43,16
115,18116749,0.8399995,0,0,0,0,0.0,0
116,3853031,0.89999944,0,5,8,387,14.325,19
117,3725567,0.9299994,0,0,0,0,0.0,0
118,8898695,0.8299995,0,0,0,0,0.0,0
119,19470852,0.69999963,5,0,9,386,10.315,16
120,5092879,0.68999964,0,6,11,383,10.05,15
121,2945437,0.98999935,0,0,0,0,0.0,0
122,18661046,0.5499998,0,4,17,379,8.25,15
123,2810157,0.79999954,0,4,4,392,12.25,17
124,15145742,0.76999956,0,0,0,0,0.0,0
125,8664013,0.58999974,4,0,15,381,8.745,13
126,2390282,0.44999987,8,0,7,385,6.655,11
127,20306302,0.34999996,4,1,5,390,4.87,10
128,2552487,0.5999997,0,6,10,384,9.025,14
129,20435547,0.6199997,7,0,3,390,9.18,13
130,5567840,0.38999993,6,0,11,383,5.485,11
131,18953507,0.4199999,3,0,10,387,6.225,11
132,2367341,0.4099999,0,7,15,378,5.655,10
133,1724425,0.47999984,0,3,13,384,7.105,12
134,15912672,0.69999963,0,5,18,377,10.655,16
135,17223997,0.35999995,0,6,12,382,5.19,10
136,21554956,0.5199998,6,0,7,387,7.9,14
137,8528580,0.46999985,3,2,13,382,7.08,12
138,20472875,0.77999955,0,0,0,0,0.0,0
139,9872496,0.98999935,0,0,0,0,0.0,0
140,14160761,0.66999966,0,0,0,0,0.0,0
141,3707769,0.8099995,4,0,14,382,12.405,18
142,20430716,0.6099997,4,3,7,386,9.18,14
143,9862935,0.9599994,0,0,0,0,0.0,0
144,1423128,0.86999947,0,6,13,381,13.835,19
145,5401039,0.88999945,6,0,10,384,14.245,19
146,1720389,0.45999986,0,4,16,380,7.02,12
147,14858982,0.47999984,7,0,4,389,7.115,12
148,20043236,0.49999982,0,3,8,389,7.615,13
149,13911168,0.33999997,0,5,14,381,4.645,10
150,17513368,0.6499997,7,0,13,380,9.635,14
151,18280368,0.36999995,0,6,8,386,5.225,10
152,18457916,0.8199995,0,0,0,0,0.0,0
153,18410458,0.6499997,0,6,12,382,9.715,16
154,1584571,0.9499994,6,0,15,379,15.345,20
155,14659499,0.34999996,6,0,12,382,4.965,10
156,8371204,0.89999944,0,5,13,382,14.465,19
157,19137647,0.7599996,0,4,16,380,11.49,17
158,20166606,0.7399996,0,5,7,388,11.035,17
159,20220901,0.8399995,0,2,14,384,13.18,18
160,9273738,0.36999995,6,0,11,383,5.39,10
161,16282598,0.9399994,0,4,13,383,15.265,20
162,19915667,0.8199995,0,3,15,382,12.535,18
163,14888420,0.48999983,7,0,2,391,7.335,12
164,17147649,0.31,5,1,8,386,4.1,9
165,19278995,0.33999997,5,0,5,390,4.625,10
166,3379057,0.58999974,6,0,11,383,8.95,14
167,6898105,0.89999944,3,0,24,373,14.23,19
168,50926,0.31,4,0,12,384,4.155,9
169,18504580,0.97999936,0,0,0,0,0.0,0
170,909102,0.47999984,0,4,14,382,7.135,12
171,182495,0.47999984,0,5,20,375,7.055,12
172,17382735,0.5299998,0,5,9,386,7.975,13
173,16464062,0.39999992,0,5,19,376,5.895,11
174,18135159,0.76999956,5,0,10,385,11.725,17
175,4200483,0.6099997,0,5,7,388,9.095,14
176,6506047,0.5999997,0,4,15,381,9.11,14
177,7807959,0.4199999,7,0,3,390,6.09,11
178,19305955,0.37999994,5,0,7,388,5.62,10
179,3059812,0.32999998,6,0,4,390,4.765,9
180,13083846,0.33999997,7,0,6,387,4.755,10
181,6432419,0.55999976,0,5,12,383,8.33,14
182,7180142,0.5499998,5,0,6,389,8.405,13
183,1719890,0.46999985,0,6,19,375,6.93,11
184,2656481,0.66999966,6,0,8,386,10.06,15
185,16229879,0.90999943,0,4,11,385,14.46,20
186,20964393,0.8599995,3,1,11,385,13.625,19
187,18898320,0.9399994,0,6,18,376,15.145,20
188,9053341,0.8399995,5,0,18,377,13.135,19
189,17516500,0.7399996,0,0,0,0,0.0,0
190,875105,0.43999988,1,4,12,383,6.495,11
191,1094419,0.67999965,6,0,12,382,10.315,15
192,6272890,0.4099999,0,7,7,386,5.92,11
193,3970603,0.35999995,0,7,18,375,5.08,10
194,19369646,0.5299998,8,0,1,391,7.97,13
195,19166317,0.89999944,0,0,0,0,0.0,0
196,18705892,0.6399997,0,4,11,385,9.495,14
197,2097276,0.77999955,6,0,14,380,11.84,17
198,6130431,0.8599995,0,5,21,374,13.51,18
199,17241986,0.9599994,5,0,18,377,15.51,20
200,8885282,0.7299996,0,6,19,375,11.015,16
201,4639033,0.3,3,0,24,373,4.08,10
202,406043,0.69999963,0,5,12,383,10.43,16
203,19241806,0.90999943,3,2,14,381,14.49,19
204,8502002,0.44999987,5,0,14,381,6.645,11
205,6148883,0.31,7,0,20,373,4.21,9
206,15706576,0.49999982,6,0,8,386,7.6,13
207,2261330,0.32,6,0,16,378,4.185,9
208,18987451,0.48999983,0,6,10,384,7.475,13
209,20874968,0.76999956,3,2,13,382,11.635,16
210,6013276,0.7599996,5,0,14,381,11.48,16
211,2266201,0.32999998,6,0,14,380,4.6,10
212,8037132,0.6299997,0,7,11,382,9.555,14
213,7947508,0.55999976,0,7,11,382,8.35,13
214,8408361,0.9299994,3,0,21,376,14.885,19
215,19505483,0.7499996,0,6,15,379,11.135,16
216,2214089,0.89999944,0,5,12,383,14.27,19
217,3941671,0.32999998,6,0,14,380,4.705,10
218,13476939,0.7099996,6,0,11,383,10.525,15
219,5526922,0.34999996,0,5,13,382,5.045,10
220,8253158,0.9399994,0,0,0,0,0.0,0
221,19599388,0.88999945,0,4,15,381,14.255,19
222,8265299,0.97999936,0,0,0,0,0.0,0
223,20136144,0.77999955,0,0,0,0,0.0,0
224,20415030,0.65999967,0,0,0,0,0.0,0
225,19126766,0.8199995,0,0,0,0,0.0,0
226,4143196,0.5299998,7,0,8,385,8.035,12
227,8870576,0.7199996,4,0,14,382,10.93,16
228,15270294,0.77999955,3,0,23,374,11.89,18
229,18387942,0.5999997,5,0,8,387,9.035,14
230,7934652,0.5399998,5,1,16,378,8.12,13
231,5271887,0.8199995,0,4,10,386,12.71,17
232,21302597,0.8199995,0,4,12,384,12.655,18
233,20607008,0.89999944,0,6,10,384,14.445,19
234,5503179,0.32999998,5,0,14,381,4.55,10
235,17697465,0.90999943,0,0,0,0,0.0,0
236,13266917,0.5099998,0,3,18,379,7.72,12
237,17182746,0.9199994,4,0,13,383,14.94,20
238,7729590,0.32999998,2,4,17,377,4.655,10
239,21168972,0.6299997,6,0,3,391,9.605,15
240,21421065,0.3,0,5,15,380,4.0,9
241,8250087,0.77999955,0,4,10,386,11.895,19
242,888352,0.44999987,4,0,9,387,6.835,12
243,268032,0.5499998,0,8,6,386,8.19,14
244,4940529,0.57999974,8,0,7,385,8.71,15
245,13872480,0.31,5,0,8,387,4.135,8
246,7460608,0.7599996,0,7,9,384,11.43,17
247,19686248,0.4299999,0,5,22,373,6.5,12
248,20938155,0.9299994,0,0,0,0,0.0,0
249,1958536,0.67999965,5,0,11,384,10.315,17
250,4871843,0.5099998,5,0,4,391,7.505,12
251,21022631,0.33999997,0,5,16,379,4.755,9
252,19726837,0.5299998,4,0,12,384,8.085,13
253,4430870,0.77999955,4,1,19,376,11.795,17
254,6977076,0.37999994,7,0,17,376,5.54,9
255,306740,0.6099997,0,6,8,386,9.105,16
256,2414379,0.46999985,5,0,10,385,7.085,11
257,17556797,0.66999966,0,4,6,390,9.96,15
258,14677634,0.97999936,0,5,12,383,15.835,20
259,7240415,0.57999974,0,5,7,388,8.87,14
260,20146493,0.7099996,0,4,7,389,10.625,16
261,3681340,0.78999954,0,5,15,380,11.97,16
262,6539162,0.6499997,0,5,9,386,9.83,15
263,15841782,0.7199996,0,0,0,0,0.0,0
264,294274,0.68999964,0,0,0,0,0.0,0
265,287284,0.65999967,0,0,0,0,0.0,0
266,1723685,0.5399998,0,0,0,0,0.0,0
267,6801940,0.98999935,0,0,0,0,0.0,0
268,517694,0.86999947,0,0,0,0,0.0,0
269,18720318,0.65999967,6,0,10,384,9.85,15
270,13355269,0.58999974,6,0,6,388,8.96,14
271,20835566,0.7199996,0,5,12,383,10.75,15
272,20697388,0.5099998,0,3,13,384,7.71,12
273,18911044,0.9599994,2,2,12,384,15.695,20
274,14694626,0.36999995,6,0,0,394,5.18,11
275,16575703,0.47999984,5,0,15,380,7.215,13
276,2311973,0.9499994,0,5,12,383,15.48,20
277,20691655,0.49999982,5,0,9,386,7.505,13
278,19033775,0.5999997,5,0,5,390,8.75,14
279,17172392,0.32999998,1,4,18,377,4.435,9
280,19772372,0.6099997,5,0,7,388,9.4,15
281,1085053,0.65999967,0,6,18,376,9.895,16
282,17874462,0.9299994,0,5,16,379,14.915,20
283,19420799,0.6199997,4,0,7,389,9.375,14
284,18654555,0.5399998,7,0,7,386,8.245,13
285,9322967,0.4199999,0,4,20,376,5.99,12
286,17902347,0.32,0,5,14,381,4.195,9
287,14297618,0.8299995,0,0,0,0,0.0,0
288,18158215,0.79999954,0,6,15,379,12.15,17
289,3901949,0.31,0,8,19,373,4.305,9
290,20491210,0.8199995,0,0,0,0,0.0,0
291,3695027,0.79999954,0,4,9,387,12.225,18
292,3121838,0.97999936,6,0,16,378,15.92,20
293,7801581,0.4099999,5,0,7,388,5.8,11
294,19709131,0.47999984,7,0,10,383,7.195,13
295,6534105,0.6399997,5,0,15,380,9.66,16
296,14735014,0.39999992,0,4,12,384,5.77,10
297,15297346,0.79999954,5,3,12,380,12.24,17
298,17079461,0.99999934,0,0,0,0,0.0,0
299,14087788,0.5299998,0,7,19,374,7.935,13
300,15191483,0.7299996,0,7,11,382,11.0,17
301,17200514,0.34999996,6,0,3,391,4.715,9
302,13093755,0.9199994,0,8,20,372,14.565,19
303,19697114,0.45999986,0,5,13,382,6.83,13
304,7691015,0.89999944,0,5,11,384,14.44,20
305,13368275,0.68999964,0,0,0,0,0.0,0
306,20097033,0.6199997,0,4,14,382,9.06,15
307,21098972,0.5099998,4,0,13,383,7.69,12
308,6196707,0.90999943,5,0,15,380,14.615,20
309,2258782,0.9299994,4,0,17,379,15.045,20
310,18072666,0.7499996,0,0,0,0,0.0,0
311,13276388,0.5199998,5,0,8,387,7.92,12
312,20300299,0.9399994,6,0,19,375,15.43,19
313,1519057,0.31,0,6,10,384,4.355,8
314,2883418,0.8299995,5,0,15,380,12.965,19
315,18641168,0.5099998,7,0,6,387,7.66,13
316,16641695,0.5299998,4,1,6,389,8.115,12
317,20951983,0.9699994,0,0,0,0,0.0,0
318,13146665,0.9699994,0,4,12,384,15.755,20
319,13615302,0.77999955,0,6,13,381,11.835,18
320,19874639,0.76999956,4,0,7,389,11.745,16
321,21384344,0.87999946,6,0,22,372,13.995,19
322,5966264,0.8299995,0,0,0,0,0.0,0
323,1911306,0.6399997,0,3,17,380,9.455,14
324,18625501,0.46999985,3,2,13,382,6.915,11
325,7767158,0.36999995,0,6,13,381,5.085,10
326,20385178,0.5299998,0,6,18,376,7.84,12
327,207908,0.5199998,3,6,17,374,7.86,12
328,679877,0.99999934,0,0,0,0,0.0,0
329,16270925,0.9299994,3,0,21,376,14.895,19
330,6867712,0.3,0,6,17,377,3.92,9
331,19631080,0.9199994,5,0,21,374,14.71,20
332,7892685,0.5099998,5,0,12,383,7.66,13
333,9795617,0.79999954,0,5,11,384,12.21,18
334,1597531,0.35999995,6,0,4,390,5.05,10
335,20611014,0.32999998,0,6,5,389,4.53,10
336,18695383,0.6199997,0,6,6,388,9.315,15
337,4193325,0.58999974,7,0,7,386,8.92,14
338,21005540,0.90999943,1,5,12,382,14.51,19
339,20504938,0.7299996,0,6,8,386,10.78,16
340,2938916,0.9699994,0,0,0,0,0.0,0
341,4102198,0.48999983,5,0,9,386,7.57,12
342,15634708,0.4199999,0,7,21,372,6.375,11
343,15754129,0.6399997,0,0,0,0,0.0,0
344,6085680,0.97999936,0,0,0,0,0.0,0
345,16880341,0.79999954,0,0,0,0,0.0,0
346,7881148,0.49999982,5,0,10,385,7.495,12
347,16598982,0.49999982,8,0,4,388,7.425,12
348,2057781,0.7499996,5,0,16,379,11.095,16
349,6920580,0.32999998,5,0,12,383,4.62,9
350,833055,0.97999936,7,0,13,380,15.9,20
351,6518737,0.6299997,3,1,7,389,9.48,14
352,6748694,0.76999956,2,1,16,381,11.74,17
353,19255642,0.9299994,0,6,14,380,14.975,20
354,20329969,0.99999934,0,5,13,382,16.21,20
355,19830005,0.69999963,0,5,16,379,10.325,15
356,14635969,0.9699994,4,0,12,384,15.595,20
357,4590614,0.98999935,0,0,0,0,0.0,0
358,18257925,0.33999997,6,0,11,383,4.655,9
359,19047080,0.6199997,6,0,7,387,9.61,14
360,20242375,0.8599995,0,5,14,381,13.535,19
361,20460620,0.6499997,0,5,8,387,9.98,14
362,15870373,0.66999966,0,6,13,381,10.015,16
363,13385615,0.6199997,0,5,10,385,9.2,14
364,16358184,0.32,5,0,2,393,4.4,10
365,4744204,0.37999994,6,0,6,388,5.495,10
366,9093383,0.97999936,0,0,0,0,0.0,0
367,18057014,0.6199997,0,7,24,369,9.155,15
368,4727949,0.36999995,5,0,13,382,5.25,10
369,17531274,0.76999956,0,0,0,0,0.0,0
370,1509137,0.9199994,4,0,16,380,14.695,20
371,20592905,0.31,0,6,16,378,4.26,10
372,19079925,0.66999966,0,4,9,387,10.085,15
373,16885626,0.7199996,0,5,15,380,10.885,17
374,19052342,0.6299997,5,0,9,386,9.46,16
375,4546448,0.9399994,0,0,0,0,0.0,0
376,16629453,0.5199998,6,0,19,375,7.735,13
377,17992152,0.49999982,6,0,9,385,7.525,14
378,1787814,0.5299998,0,4,10,386,7.955,12
379,9096521,0.98999935,0,0,0,0,0.0,0
380,2313667,0.35999995,0,6,15,379,5.015,10
381,18698585,0.6299997,5,0,10,385,9.39,14
382,9199793,0.31,7,0,9,384,4.31,9
383,17747803,0.8299995,6,0,12,382,12.77,18
384,19940483,0.8499995,0,5,13,382,13.37,18
385,4926056,0.56999975,7,0,6,387,8.345,13
386,18176626,0.8299995,0,6,12,382,12.91,18
387,20112764,0.7299996,0,0,0,0,0.0,0
388,9755839,0.77999955,5,0,11,384,11.815,18
389,528662,0.78999954,0,5,8,387,12.155,17
390,8558517,0.49999982,0,6,14,380,7.415,12
391,16925188,0.7499996,7,0,12,381,11.3,17
392,17579502,0.68999964,4,0,16,380,10.325,16
393,18344678,0.5099998,6,0,18,376,7.56,12
394,2356524,0.39999992,5,0,6,389,5.69,10
395,15722823,0.5999997,0,0,0,0,0.0,0
396,19736051,0.5399998,2,4,16,378,8.29,14
397,5133120,0.8299995,0,0,0,0,0.0,0
398,16888693,0.8199995,0,0,0,0,0.0,0
399,18830145,0.9499994,0,0,0,0,0.0,0
400,14836731,0.44999987,5,0,4,391,6.605,12
401,4194833,0.5999997,0,4,8,388,8.955,14
402,3287097,0.5299998,4,0,16,380,7.97,12
403,4083321,0.47999984,6,0,17,377,7.275,12
404,4689206,0.32999998,5,0,13,382,4.765,10
405,14134000,0.56999975,6,0,14,380,8.44,13
406,19957055,0.32999998,4,0,12,384,4.59,9
407,13223272,0.47999984,5,0,9,386,7.27,12
408,19812944,0.66999966,5,0,10,385,9.95,15
409,802032,0.35999995,9,0,7,384,5.045,9
410,13088022,0.34999996,0,5,12,383,4.795,10
411,18148124,0.78999954,0,4,12,384,12.105,18
412,740324,0.31,0,6,11,383,4.285,9
413,13836398,0.90999943,2,2,18,378,14.59,20
414,6652657,0.8099995,0,0,0,0,0.0,0
415,20234498,0.9499994,0,0,0,0,0.0,0
416,18885907,0.9199994,1,3,19,377,14.605,20
417,779146,0.33999997,4,0,8,388,4.91,9
418,21088045,0.47999984,6,0,4,390,7.31,12
419,5876306,0.7399996,0,0,0,0,0.0,0
420,7401711,0.7099996,0,7,14,379,10.49,16
421,3514920,0.66999966,8,0,2,390,9.88,15
422,2286774,0.9399994,3,1,10,386,15.15,20
423,17389312,0.5399998,5,0,6,389,8.115,14
424,5725309,0.5299998,0,5,24,371,8.03,13
425,6088823,0.98999935,0,0,0,0,0.0,0
426,20289248,0.9299994,4,0,22,374,14.705,20
427,8143662,0.7099996,6,0,15,379,10.475,15
428,1540455,0.9299994,5,0,14,381,14.91,20
429,20236211,0.9599994,0,0,0,0,0.0,0
430,16886036,0.7299996,0,5,11,384,10.93,16
431,6735808,0.88999945,0,0,0,0,0.0,0
432,19537571,0.8099995,0,4,9,387,12.34,17
433,7393067,0.8199995,0,0,0,0,0.0,0
434,18445311,0.7099996,5,0,15,380,10.755,16
435,20315481,0.37999994,6,0,4,390,5.54,9
436,4153487,0.5499998,2,6,11,381,8.255,13
437,20618181,0.34999996,0,4,12,384,4.915,10
438,19654245,0.9499994,4,0,17,379,15.44,20
439,4029411,0.4199999,5,0,12,383,5.965,10
440,21129493,0.56999975,4,0,15,381,8.615,15
441,19306146,0.38999993,7,0,7,386,5.53,10
442,3309502,0.5499998,0,5,12,383,8.425,13
443,19783778,0.6299997,0,3,11,386,9.435,15
444,399362,0.67999965,0,5,12,383,10.275,16
445,4234862,0.6199997,0,4,11,385,9.19,14
446,19032672,0.58999974,0,6,13,381,8.93,14
447,18237246,0.31,4,0,9,387,4.1,8
448,13631302,0.88999945,0,0,0,0,0.0,0
449,18502911,0.78999954,5,1,11,383,12.125,18
450,4642484,0.32,5,0,8,387,4.405,10
451,16863364,0.69999963,0,5,12,383,10.64,16
452,18634630,0.49999982,0,6,13,381,7.535,12
453,10427842,0.89999944,2,4,12,382,14.45,20
454,3871169,0.90999943,2,2,10,386,14.59,20
455,20336500,0.4199999,0,5,9,386,6.22,11
456,1593180,0.34999996,4,0,11,385,4.805,10
457,19895552,0.9499994,0,0,0,0,0.0,0
458,2299436,0.33999997,0,5,15,380,4.635,9
459,17945144,0.39999992,0,4,16,380,5.83,11
460,18804886,0.86999947,0,0,0,0,0.0,0
461,4475283,0.78999954,6,0,18,376,11.925,17
462,8537938,0.47999984,5,0,15,380,7.215,12
463,14435966,0.8099995,4,1,27,368,12.59,18
464,2372567,0.4199999,7,0,9,384,6.095,12
465,18307630,0.4199999,0,7,9,384,6.185,11
466,20315099,0.35999995,0,9,7,384,5.21,10
467,5711534,0.5199998,6,0,4,390,7.73,13
468,8592358,0.5299998,6,0,5,389,7.865,14
469,9621943,0.68999964,6,0,6,388,10.19,15
470,19899102,0.79999954,5,0,13,382,12.17,16
471,19164682,0.88999945,0,0,0,0,0.0,0
472,2011986,0.7099996,0,6,8,386,10.755,17
473,3254799,0.5099998,5,0,12,383,7.55,13
474,4112503,0.5199998,0,4,16,380,7.77,12
475,13574494,0.7599996,2,1,14,383,11.275,16
476,2536329,0.57999974,4,0,13,383,8.74,14
477,15324771,0.8199995,4,1,14,381,12.575,18
478,2565700,0.68999964,0,0,0,0,0.0,0
479,16384290,0.33999997,0,6,20,374,4.715,9
480,6051128,0.9199994,0,0,0,0,0.0,0
481,8974475,0.89999944,0,0,0,0,0.0,0
482,18614318,0.44999987,0,5,13,382,6.63,11
483,14398818,0.78999954,0,4,19,377,11.975,18
484,18077562,0.67999965,5,0,14,381,10.27,15
485,20115517,0.6499997,7,0,5,388,9.725,15
486,18951546,0.4099999,5,0,16,379,5.985,11
487,3115612,0.37999994,0,6,8,386,5.66,11
488,21251958,0.7599996,7,0,10,383,11.425,17
489,15142695,0.67999965,0,6,7,387,10.215,15
490,15383029,0.8499995,5,0,19,376,13.425,19
491,4410881,0.7499996,7,0,6,387,11.145,16
492,15978370,0.7599996,1,5,13,381,11.37,16
493,19688692,0.44999987,4,0,22,374,6.72,12
494,19854326,0.7299996,0,3,13,384,10.9,16
495,20842964,0.7299996,0,4,11,385,11.02,17
496,1982254,0.78999954,0,0,0,0,0.0,0
497,7743702,0.34999996,6,0,11,383,4.89,9
498,19285435,0.9599994,5,0,18,377,15.6,20
499,9407256,0.49999982,6,0,4,390,7.515,12
500,20051544,0.5199998,0,7,13,380,7.835,14
501,6552977,0.65999967,7,0,10,383,9.84,15
502,17509519,0.7199996,0,0,0,0,0.0,0
503,6483862,0.57999974,0,4,12,384,8.935,13
504,4354524,0.7099996,0,6,16,378,10.705,16
505,8197106,0.86999947,0,0,0,0,0.0,0
506,8495156,0.43999988,4,2,8,386,6.42,11
507,5969698,0.8399995,0,0,0,0,0.0,0
508,18384335,0.58999974,4,0,11,385,8.81,13
509,21504023,0.39999992,0,6,21,373,5.93,11
510,748052,0.9499994,0,3,14,383,15.35,20
511,674040,0.87999946,4,0,18,378,13.85,19
512,13578028,0.8399995,0,0,0,0,0.0,0
513,14350838,0.7299996,7,0,17,376,10.99,16
514,6336807,0.46999985,0,7,9,384,7.075,12
515,15952943,0.7299996,0,3,7,390,11.06,16
516,19114953,0.7299996,6,0,14,380,11.06,17
517,7752589,0.35999995,4,0,16,380,5.225,10
518,432192,0.7399996,0,5,6,389,11.045,17
519,195705,0.49999982,4,0,10,386,7.49,11
520,7628538,0.98999935,0,0,0,0,0.0,0
521,15861139,0.65999967,6,0,14,380,9.875,15
522,19071582,0.65999967,0,5,12,383,9.83,16
523,13315237,0.56999975,5,0,13,382,8.57,13
524,19455500,0.67999965,6,0,8,386,10.125,14
525,6178927,0.89999944,0,3,14,383,14.35,20
526,18118408,0.8499995,0,0,0,0,0.0,0
527,291084,0.58999974,6,0,5,389,8.745,14
528,17124748,0.88999945,5,1,17,377,14.16,20
529,18440805,0.77999955,0,0,0,0,0.0,0
530,19451864,0.7399996,0,0,0,0,0.0,0
531,5246617,0.79999954,5,0,15,380,12.175,18
532,1132727,0.69999963,4,0,17,379,10.47,16
533,18000827,0.5999997,0,0,0,0,0.0,0
534,6624689,0.69999963,6,0,15,379,10.66,16
535,19452997,0.66999966,0,6,23,371,10.1,16
536,19298907,0.99999934,0,4,12,384,16.28,20
537,9744545,0.87999946,0,0,0,0,0.0,0
