iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
535,6805311,0.98999935,0,0,0,0,0.0,0
536,8213864,0.43999988,7,0,8,385,6.775,11
537,1975212,0.8299995,0,3,15,382,13.135,19
538,2332777,0.34999996,5,0,5,390,5.015,10
539,2285355,0.97999936,0,0,0,0,0.0,0
540,9434128,0.88999945,0,6,19,375,14.72,20
541,6500889,0.8299995,0,6,4,390,12.955,18
542,1190342,0.6499997,0,0,0,0,0.0,0
543,7528710,0.32,0,5,13,382,4.305,8
544,3579656,0.34999996,0,4,14,382,5.14,10
545,5674611,0.47999984,5,0,18,377,7.335,12
546,6846972,0.32,2,4,7,387,4.415,9
547,6748048,0.69999963,1,5,12,382,10.425,16
548,851389,0.58999974,0,5,13,382,8.94,14
549,8583154,0.55999976,3,0,14,383,8.52,13
550,6479794,0.79999954,5,0,13,382,12.235,18
551,323034,0.31,0,5,16,379,4.195,9
552,3969432,0.5199998,0,6,15,379,7.995,13
553,4243163,0.38999993,0,5,23,372,5.51,10
554,6626532,0.44999987,0,6,8,386,6.835,14
555,9052801,0.9299994,0,0,0,0,0.0,0
556,543546,0.6499997,7,0,13,380,9.635,15
557,5235969,0.88999945,3,1,15,381,14.53,19
558,1123729,0.4099999,0,6,14,380,6.045,10
559,1621454,0.79999954,7,1,8,384,12.27,18
560,3997067,0.57999974,5,0,4,391,8.76,13
561,2523004,0.7299996,4,0,10,386,10.63,16
562,7640424,0.65999967,0,0,0,0,0.0,0
563,1826248,0.55999976,2,2,6,390,8.57,14
564,1187136,0.6299997,0,0,0,0,0.0,0
565,8482773,0.34999996,5,0,9,386,4.9,9
566,778747,0.4299999,7,0,5,388,6.345,10
567,2906903,0.89999944,0,4,21,375,14.98,20
568,8157017,0.32,6,1,5,388,4.39,9
569,6227376,0.8399995,5,0,14,381,13.23,18
570,7181411,0.31,6,0,10,384,4.285,9
571,2134870,0.55999976,5,0,13,382,8.49,14
572,5221933,0.86999947,6,0,11,383,14.245,19
573,5174760,0.78999954,1,4,19,376,11.87,17
574,6365135,0.57999974,4,0,12,384,8.84,14
575,7388027,0.69999963,0,6,16,378,10.185,16
576,7638776,0.55999976,0,7,13,380,8.38,13
577,6760996,0.7199996,2,2,20,376,10.575,17
578,5123143,0.7199996,6,0,13,381,10.655,15
579,4667442,0.5499998,0,5,10,385,8.32,13
580,2832121,0.76999956,6,0,17,377,11.61,17
581,4295608,0.49999982,6,0,7,387,7.56,13
582,1338204,0.9599994,0,0,0,0,0.0,0
583,1778781,0.44999987,0,4,20,376,6.75,11
584,7477431,0.9599994,0,0,0,0,0.0,0
585,2275094,0.78999954,6,0,12,382,12.085,18
586,888895,0.66999966,4,0,14,382,10.005,15
587,729363,0.9399994,6,0,15,379,15.995,20
588,5739182,0.6199997,4,0,14,382,9.33,14
589,8139346,0.31,6,0,8,386,3.97,12
590,1784029,0.45999986,0,5,21,374,6.98,12
591,385375,0.39999992,5,1,12,382,5.86,10
592,5340281,0.5199998,7,0,3,390,7.825,13
593,2491531,0.68999964,0,8,23,369,10.265,16
594,8647626,0.67999965,5,0,15,380,10.04,15
595,1336764,0.8199995,4,2,12,382,12.735,18
596,3491581,0.9299994,0,0,0,0,0.0,0
597,1439561,0.44999987,5,0,5,390,6.82,12
598,835471,0.55999976,7,0,5,388,8.425,13
599,3496614,0.9599994,0,0,0,0,0.0,0
600,8452878,0.3,5,0,12,383,3.905,9
601,2888992,0.3,0,7,17,376,4.015,8
602,6918837,0.47999984,0,5,13,382,7.27,13
603,8788374,0.89999944,0,7,12,381,15.075,20
604,2267081,0.77999955,0,6,13,381,11.7,18
605,2745370,0.6099997,7,0,19,374,9.265,14
606,9069984,0.8199995,0,5,6,389,12.74,18
607,2165687,0.6099997,7,0,18,375,9.14,14
608,522888,0.6199997,5,0,4,391,9.36,14
609,4519495,0.99999934,0,0,0,0,0.0,0
610,2479255,0.66999966,0,7,17,376,9.77,14
611,9199967,0.47999984,5,1,16,378,7.345,13
612,1733280,0.34999996,7,1,14,378,4.925,10
613,7402459,0.7299996,6,0,13,381,10.655,15
614,2341998,0.36999995,0,5,14,381,5.31,10
615,4941886,0.37999994,0,6,14,380,5.775,10
616,3185255,0.98999935,0,0,0,0,0.0,0
617,4586077,0.36999995,0,6,10,384,5.17,10
618,9120815,0.32999998,0,6,21,373,4.41,8
619,8950024,0.6099997,7,0,8,385,9.185,15
620,9239170,0.55999976,0,5,10,385,8.55,13
621,765333,0.39999992,6,0,10,384,6.02,11
622,760382,0.99999934,0,6,10,384,17.175,20
623,9137771,0.34999996,8,0,2,390,4.835,10
624,7190625,0.32,6,0,19,375,4.28,9
625,8048877,0.7599996,0,5,8,387,11.41,16
626,224925,0.76999956,4,0,16,380,11.41,17
627,1461448,0.47999984,5,0,4,391,7.29,12
628,2280649,0.9399994,0,0,0,0,0.0,0
629,5438056,0.68999964,4,0,9,387,10.2,15
630,6284114,0.4099999,2,3,8,387,5.935,10
631,4097657,0.77999955,7,0,9,384,11.695,17
632,4395576,0.7099996,4,0,10,386,10.525,17
633,4915352,0.9399994,5,0,23,372,15.985,20
634,5423652,0.7599996,0,0,0,0,0.0,0
635,6308129,0.45999986,4,0,12,384,6.9,11
636,6579265,0.34999996,6,0,9,385,5.24,11
637,3182184,0.9699994,0,0,0,0,0.0,0
638,1052572,0.90999943,0,6,15,379,15.16,20
639,3922530,0.4199999,4,0,15,381,6.425,11
640,581790,0.7099996,0,6,4,390,10.3,15
641,1402943,0.35999995,0,7,9,384,5.125,9
642,1074392,0.9399994,0,4,10,386,16.09,20
643,1831229,0.57999974,5,0,13,382,8.9,14
644,8083096,0.9499994,0,0,0,0,0.0,0
645,3594284,0.36999995,0,6,6,388,5.335,11
646,7889075,0.44999987,0,5,8,387,6.655,10
647,260450,0.8199995,0,4,14,382,12.71,18
648,3556030,0.9199994,5,0,13,382,15.56,20
649,9130613,0.33999997,7,0,9,384,4.85,10
650,2589408,0.3,0,4,10,386,4.09,10
651,6510261,0.8499995,5,0,13,382,13.525,19
652,6949131,0.5399998,5,1,12,382,8.37,13
653,5611625,0.9299994,4,0,26,370,15.745,20
654,1073325,0.31,4,0,6,390,4.255,10
655,1820573,0.5499998,4,1,5,390,8.19,13
656,3587251,0.97999936,2,3,11,384,16.795,20
657,8550515,0.48999983,5,0,13,382,7.315,13
658,5398770,0.69999963,0,0,0,0,0.0,0
659,6966867,0.57999974,0,6,9,385,8.775,13
660,1868825,0.6499997,5,0,11,384,9.55,15
661,1004603,0.8499995,5,0,11,384,13.455,19
662,6198907,0.78999954,0,5,9,386,11.865,16
663,3887073,0.34999996,5,0,15,380,4.81,10
664,7902938,0.47999984,7,0,5,388,7.25,12
665,7062308,0.7499996,4,0,15,381,11.175,15
666,8716783,0.90999943,0,0,0,0,0.0,0
667,2244981,0.7599996,6,0,19,375,11.44,16
668,118627,0.55999976,4,0,21,375,8.515,14
669,3602285,0.38999993,6,0,5,389,5.695,10
670,902272,0.68999964,4,0,14,382,10.215,15
671,5160150,0.76999956,3,0,10,387,11.555,16
672,6796560,0.9299994,0,0,0,0,0.0,0
673,9420446,0.87999946,0,5,14,381,14.45,20
674,6402400,0.6399997,0,7,11,382,9.645,15
675,3562958,0.32,4,0,8,388,4.435,9
676,6022645,0.49999982,6,0,4,390,7.825,12
677,8180882,0.35999995,0,5,5,390,5.02,10
678,6307209,0.44999987,5,0,3,392,6.875,12
679,2800907,0.69999963,2,3,15,380,10.47,17
680,9465428,0.39999992,0,9,16,375,6.035,12
681,1195458,0.56999975,5,0,15,380,8.72,14
682,5800856,0.8199995,0,0,0,0,0.0,0
683,7126691,0.8299995,3,3,7,387,13.01,18
684,7560022,0.37999994,0,5,18,377,5.75,11
685,6179914,0.76999956,6,0,19,375,11.41,17
686,2372455,0.43999988,0,5,10,385,6.76,13
687,3033816,0.57999974,6,0,8,386,8.8,14
688,1403826,0.9399994,6,0,14,380,16.005,20
689,9114439,0.88999945,0,4,11,385,14.825,20
690,3722025,0.6399997,1,4,10,385,9.51,15
691,9344210,0.7599996,4,0,13,383,11.285,16
692,8640424,0.66999966,7,0,11,382,9.855,14
693,2240617,0.8299995,0,0,0,0,0.0,0
694,4840384,0.9599994,0,0,0,0,0.0,0
695,6667968,0.5499998,5,0,10,385,8.405,14
696,5708192,0.5499998,0,5,12,383,8.295,13
697,5200936,0.97999936,0,0,0,0,0.0,0
698,6115493,0.66999966,0,6,7,387,9.94,16
699,3813265,0.9499994,0,0,0,0,0.0,0
700,7668487,0.6299997,0,3,11,386,9.46,15
701,840835,0.6499997,0,0,0,0,0.0,0
702,7521575,0.31,8,0,4,388,4.155,9
703,8637141,0.65999967,0,7,13,380,9.945,14
704,2038840,0.9399994,0,8,13,379,16.135,20
705,6256232,0.89999944,0,5,25,370,15.09,20
706,6513344,0.97999936,0,0,0,0,0.0,0
707,469734,0.5399998,6,0,15,379,8.17,13
708,1342659,0.98999935,0,0,0,0,0.0,0
709,5147509,0.7499996,5,0,9,386,11.185,16
710,7569948,0.45999986,0,0,0,0,0.0,0
711,8169079,0.9699994,0,5,11,384,16.68,20
712,3357017,0.6099997,0,5,13,382,9.23,15
713,1622964,0.88999945,0,0,0,0,0.0,0
714,340059,0.32999998,0,7,14,379,4.515,9
715,1318918,0.89999944,0,0,0,0,0.0,0
716,3114457,0.7199996,0,6,12,382,10.845,17
717,2143008,0.58999974,4,0,6,390,8.85,13
718,6413282,0.67999965,6,0,12,382,10.075,15
719,3816323,0.9699994,0,0,0,0,0.0,0
720,5843159,0.79999954,0,6,20,374,12.215,17
721,6345365,0.5299998,7,0,7,386,8.16,14
722,8182622,0.36999995,0,5,22,373,5.315,10
723,7943212,0.6399997,0,0,0,0,0.0,0
724,3127332,0.7399996,4,0,15,381,11.04,16
725,6856240,0.34999996,0,6,23,371,5.045,11
726,8568652,0.5199998,3,2,6,389,7.85,12
727,3079764,0.66999966,6,0,13,381,10.025,14
728,3065267,0.6399997,5,0,11,384,9.47,14
729,7219885,0.37999994,0,5,19,376,5.48,10
730,2710425,0.5399998,7,0,2,391,8.2,13
731,5556950,0.99999934,0,0,0,0,0.0,0
732,9245720,0.57999974,5,0,12,383,8.77,14
733,8020387,0.7099996,0,6,15,379,10.49,16
734,9170302,0.4199999,0,6,7,387,6.08,11
735,3054544,0.6199997,0,6,10,384,9.35,14
736,3287677,0.45999986,0,6,4,390,6.9,12
737,6351871,0.5499998,5,0,10,385,8.34,13
738,7008521,0.6499997,7,0,12,381,9.55,14
739,1384241,0.32999998,6,0,12,382,4.465,9
740,1429617,0.4099999,0,4,19,377,6.035,11
741,4133979,0.9499994,0,0,0,0,0.0,0
742,5445729,0.7099996,0,6,19,375,10.295,16
743,5810540,0.8499995,0,0,0,0,0.0,0
744,1170344,0.5099998,5,0,3,392,7.735,13
745,5390512,0.6099997,0,7,16,377,9.17,14
746,7192948,0.9299994,0,4,13,383,15.83,20
747,2691421,0.5099998,0,6,15,379,7.735,12
748,3914024,0.39999992,1,1,12,386,5.83,11
749,4030153,0.7199996,0,0,0,0,0.0,0
750,5643030,0.4099999,8,0,2,390,6.155,11
751,7133488,0.9699994,0,0,0,0,0.0,0
752,9058983,0.79999954,6,0,8,386,12.3,17
753,9475167,0.5099998,0,0,0,0,0.0,0
754,6108659,0.65999967,5,0,14,381,9.845,15
755,7841192,0.34999996,6,0,4,390,4.915,10
756,7372963,0.67999965,4,0,6,390,10.13,15
757,2950899,0.39999992,2,5,18,375,6.035,10
758,4362388,0.6399997,3,2,14,381,9.665,15
759,9147132,0.37999994,3,1,10,386,5.465,10
760,4695949,0.5999997,0,5,13,382,9.115,15
761,6291075,0.4299999,4,0,8,388,6.46,12
762,6994922,0.6299997,0,5,6,389,9.42,14
763,3762378,0.78999954,0,0,0,0,0.0,0
764,2091803,0.45999986,0,7,13,380,7.16,13
765,2069267,0.4199999,0,7,8,385,6.25,12
766,3065970,0.6299997,7,0,3,390,9.485,14
767,5197832,0.8199995,4,2,16,378,12.79,18
768,4862764,0.86999947,5,0,9,386,14.245,19
769,3142625,0.86999947,0,0,0,0,0.0,0
770,5978188,0.38999993,0,5,16,379,5.685,11
771,791226,0.46999985,5,0,16,379,6.99,11
772,4018786,0.6199997,0,3,17,380,9.275,15
773,6793455,0.90999943,0,0,0,0,0.0,0
774,523955,0.6299997,0,7,13,380,9.43,16
775,8410871,0.8199995,6,0,16,378,12.755,17
776,1632329,0.8099995,5,0,12,383,12.555,19
777,8232078,0.48999983,7,0,5,388,7.435,12
778,3693489,0.58999974,8,0,13,379,8.93,14
779,174740,0.69999963,6,0,9,385,10.235,16
780,2935973,0.37999994,0,7,13,380,5.38,10
781,7666784,0.7399996,0,0,0,0,0.0,0
782,4830026,0.9199994,0,0,0,0,0.0,0
783,2351038,0.37999994,1,5,13,381,5.715,12
784,2417424,0.5299998,5,0,10,385,8.105,13
785,8543913,0.47999984,7,0,12,381,7.12,13
786,7472761,0.8399995,0,4,8,388,13.175,19
787,7128242,0.9499994,0,0,0,0,0.0,0
788,4132423,0.9399994,0,0,0,0,0.0,0
789,7171388,0.3,0,5,20,375,4.035,9
790,6992216,0.6199997,0,5,10,385,9.26,14
791,1840815,0.58999974,6,0,2,392,8.895,13
792,8672485,0.8199995,0,0,0,0,0.0,0
793,1142334,0.44999987,6,0,12,382,6.61,12
794,6147645,0.7199996,0,7,15,378,10.525,15
795,5352636,0.5399998,7,0,5,388,8.195,12
796,7757414,0.9399994,0,0,0,0,0.0,0
797,8967881,0.6399997,0,4,12,384,9.495,15
798,6101448,0.6499997,0,3,16,381,9.735,16
799,6628632,0.45999986,6,0,6,388,6.99,12
800,4912317,0.32,8,0,5,387,4.315,10
801,3217417,0.31,5,0,6,389,4.195,10
802,5910848,0.3,5,0,15,380,4.0,8
803,2968156,0.44999987,0,5,14,381,6.825,12
804,717056,0.31,2,1,16,381,4.225,9
805,7674718,0.6499997,0,4,17,379,9.48,14
806,9290846,0.7499996,0,0,0,0,0.0,0
807,7306183,0.55999976,5,0,13,382,8.63,12
808,9462169,0.38999993,5,0,10,385,5.575,10
809,4276910,0.46999985,6,0,5,389,7.27,13
810,1601855,0.76999956,6,0,13,381,11.585,18
811,8708727,0.87999946,0,0,0,0,0.0,0
812,870805,0.6299997,3,1,11,385,9.565,16
813,4561436,0.32,0,3,10,387,4.51,10
814,8318148,0.7399996,0,0,0,0,0.0,0
815,1980942,0.8399995,0,6,11,383,13.185,18
816,3832014,0.8199995,0,8,10,382,12.78,18
817,4890137,0.3,5,0,6,389,3.89,10
818,2317924,0.32,7,0,6,387,4.34,10
819,5253072,0.9199994,0,4,8,388,15.525,20
820,2229761,0.7199996,4,0,16,380,10.65,15
821,5953395,0.9599994,0,5,15,380,16.505,20
822,7355637,0.6499997,5,0,11,384,9.8,16
823,8169214,0.34999996,1,4,19,376,4.79,10
824,8960798,0.6199997,5,0,9,386,9.215,13
825,4370996,0.65999967,5,0,11,384,9.795,16
826,6420868,0.78999954,0,0,0,0,0.0,0
827,2554871,0.9299994,0,0,0,0,0.0,0
828,4186874,0.3,6,0,1,393,3.865,9
829,6806859,0.99999934,0,0,0,0,0.0,0
830,3234725,0.90999943,5,0,7,388,15.25,20
831,8238577,0.49999982,0,6,12,382,7.5,13
832,7215532,0.35999995,0,5,16,379,5.245,9
833,8814336,0.9299994,4,1,15,380,15.875,20
834,650247,0.9299994,0,0,0,0,0.0,0
835,791143,0.45999986,0,7,12,381,6.985,11
836,1669896,0.9699994,0,0,0,0,0.0,0
837,2488877,0.67999965,6,0,10,384,10.16,16
838,2906303,0.88999945,3,3,12,382,14.735,20
839,3342545,0.57999974,0,5,8,387,8.765,14
840,8489993,0.35999995,6,0,10,384,5.13,10
841,4027020,0.6299997,5,0,7,388,9.455,14
842,5766054,0.66999966,0,6,15,379,9.86,17
843,812028,0.5099998,0,6,16,378,7.62,12
844,3041309,0.5999997,4,0,18,378,8.99,14
845,8456717,0.87999946,5,0,20,375,14.46,19
846,8986209,0.66999966,5,0,18,377,10.125,16
847,2626494,0.35999995,7,0,7,386,5.15,11
848,3215560,0.87999946,4,2,21,373,14.535,19
849,9440219,0.89999944,0,6,7,387,15.135,20
850,7905810,0.48999983,0,6,11,383,7.365,12
851,9007649,0.69999963,6,0,12,382,10.195,15
852,5137158,0.8099995,0,0,0,0,0.0,0
853,4660848,0.5299998,0,6,16,378,8.0,13
854,6861730,0.35999995,5,0,11,384,5.185,10
855,7621038,0.5299998,5,0,24,371,8.06,12
856,5541792,0.86999947,0,5,19,376,14.07,19
857,1969458,0.9599994,0,0,0,0,0.0,0
858,3183739,0.97999936,0,0,0,0,0.0,0
859,1433048,0.4299999,0,7,6,387,6.455,11
860,5447321,0.8199995,0,0,0,0,0.0,0
861,6256306,0.33999997,8,0,4,388,4.695,10
862,2393885,0.48999983,4,0,11,385,7.465,12
863,4934360,0.34999996,1,2,12,385,4.89,11
864,5087915,0.65999967,0,6,8,386,9.895,15
865,5400007,0.6299997,5,0,5,390,9.24,15
866,3553509,0.31,0,5,23,372,3.99,8
867,556024,0.66999966,7,0,9,384,9.87,15
868,4081442,0.7299996,3,3,14,380,10.79,17
869,5005771,0.5099998,0,7,10,383,7.825,13
870,8996640,0.76999956,0,0,0,0,0.0,0
871,8998220,0.78999954,0,0,0,0,0.0,0
872,5430624,0.67999965,5,2,14,379,10.12,15
873,5031731,0.55999976,0,4,10,386,8.46,13
874,8657987,0.68999964,0,7,13,380,10.05,14
875,6613469,0.4199999,5,0,7,388,6.23,10
876,454844,0.5199998,6,0,8,386,7.715,12
877,3670226,0.5399998,0,6,12,382,8.155,14
878,6203617,0.9399994,0,0,0,0,0.0,0
879,5026520,0.5499998,0,5,17,378,8.25,15
880,2279640,0.9299994,0,0,0,0,0.0,0
881,21229,0.32,6,0,2,392,4.275,9
882,5990726,0.4299999,7,0,17,376,6.395,11
883,8847817,0.37999994,7,0,17,376,5.485,11
884,91285,0.5299998,0,6,8,386,8.12,13
885,6828250,0.3,0,6,15,379,3.96,9
886,2841826,0.90999943,0,0,0,0,0.0,0
887,8066715,0.78999954,0,7,10,383,12.005,18
888,2735536,0.5999997,0,7,11,382,9.18,14
889,9345776,0.8599995,0,0,0,0,0.0,0
890,178859,0.7099996,7,0,3,390,10.605,17
891,1292637,0.7599996,0,5,8,387,11.245,16
892,7871808,0.4099999,7,0,17,376,6.09,11
893,5598744,0.32,6,0,8,386,4.44,9
894,2684874,0.48999983,7,0,9,384,7.445,12
895,5357509,0.5499998,0,5,11,384,8.34,12
896,5141146,0.8299995,0,0,0,0,0.0,0
897,6446636,0.7299996,4,0,11,385,10.915,18
898,6526015,0.86999947,5,0,19,376,14.12,18
899,6170896,0.8499995,0,0,0,0,0.0,0
900,6200516,0.9199994,0,0,0,0,0.0,0
901,3234177,0.33999997,5,0,10,385,4.83,9
902,4279943,0.47999984,7,0,11,382,7.165,13
903,1668373,0.8599995,0,5,11,384,13.805,20
904,1768593,0.4199999,2,6,9,383,6.22,10
905,9414293,0.31,6,0,19,375,4.01,9
906,7193910,0.32999998,4,3,15,378,4.58,10
907,7242185,0.4199999,3,0,9,388,6.345,11
908,352043,0.9399994,0,4,10,386,15.94,20
909,9589165,0.67999965,0,5,16,379,9.92,15
910,5981988,0.4099999,0,5,19,376,6.08,12
911,7862932,0.38999993,5,1,17,377,5.85,11
912,7266011,0.47999984,6,0,7,387,7.2,12
913,7205300,0.34999996,4,1,9,386,4.995,10
914,3727556,0.6499997,0,5,20,375,9.755,15
915,3433143,0.8499995,0,0,0,0,0.0,0
916,1534611,0.6499997,3,0,15,382,9.745,14
917,9018208,0.7199996,0,4,8,388,10.675,16
918,4351057,0.6099997,0,6,5,389,9.085,14
919,7629171,0.5499998,0,4,15,381,8.25,13
920,3984305,0.5499998,0,7,3,390,8.235,13
921,3325570,0.5399998,0,7,25,368,8.2,12
922,7487696,0.99999934,0,0,0,0,0.0,0
923,1951343,0.77999955,0,6,14,380,11.845,19
924,1526723,0.6399997,4,0,10,386,9.595,14
925,7816661,0.31,0,4,9,387,4.05,8
926,4206493,0.9299994,5,1,18,376,15.755,20
927,2627840,0.36999995,2,4,12,382,5.355,10
928,5960897,0.36999995,6,0,6,388,5.41,11
929,7553213,0.9299994,3,3,16,378,15.905,20
930,8536418,0.44999987,9,0,13,378,6.845,13
931,4665202,0.5399998,0,7,9,384,8.205,13
932,8501000,0.37999994,7,0,13,380,5.485,9
933,7989573,0.65999967,5,0,8,387,9.67,15
934,5994127,0.43999988,0,4,14,382,6.75,12
935,5951552,0.33999997,4,0,13,383,4.725,10
936,413585,0.43999988,4,0,16,380,6.615,12
937,7260725,0.46999985,7,0,2,391,7.075,12
938,2314431,0.86999947,0,5,19,376,14.145,19
939,7616691,0.5199998,0,5,16,379,7.92,13
940,1456791,0.46999985,6,0,12,382,7.085,13
941,4445224,0.77999955,5,0,16,379,11.755,17
942,2308993,0.3,7,0,8,385,3.925,8
943,4112761,0.78999954,0,6,10,384,12.115,17
944,4437468,0.76999956,0,4,13,383,11.69,17
945,1545880,0.66999966,0,8,13,379,9.86,14
946,1724289,0.33999997,8,0,15,377,4.66,10
947,8810102,0.32,5,0,7,388,4.265,9
948,5729254,0.5999997,5,0,6,389,8.975,13
949,9145740,0.36999995,0,6,0,394,5.315,10
950,6327730,0.5099998,6,0,4,390,7.805,13
951,1598745,0.7599996,0,5,5,390,11.41,17
952,5279336,0.37999994,6,0,5,389,5.58,10
953,9134760,0.9399994,0,6,12,382,16.1,20
954,2549239,0.79999954,0,6,14,380,12.495,19
955,3956815,0.49999982,2,2,22,374,7.47,12
956,6836627,0.8499995,0,3,10,387,13.705,19
957,1476324,0.6199997,0,0,0,0,0.0,0
958,7609640,0.49999982,0,5,9,386,7.745,13
959,7611244,0.5099998,0,5,18,377,7.84,12
960,1518046,0.6299997,0,6,8,386,9.515,15
961,217740,0.7599996,0,6,17,377,11.385,17
962,1431434,0.4199999,0,5,16,379,6.32,11
963,6045365,0.5399998,6,0,6,388,8.14,13
964,4219898,0.9699994,4,0,19,377,16.595,20
965,1320343,0.90999943,0,0,0,0,0.0,0
966,3449154,0.77999955,4,0,21,375,11.905,17
967,8731767,0.8099995,5,0,17,378,12.665,19
968,4460203,0.89999944,0,0,0,0,0.0,0
969,6923158,0.48999983,7,0,1,392,7.26,12
970,6235335,0.3,8,0,4,388,4.105,8
971,8519011,0.4199999,8,0,12,380,6.22,11
972,3892413,0.35999995,5,0,14,381,5.02,10
973,6436432,0.7099996,3,0,12,385,10.33,16
974,2651302,0.4099999,3,2,14,381,6.085,11
975,3642858,0.48999983,0,6,14,380,7.4,12
976,5586434,0.31,7,0,20,373,4.035,7
977,7802392,0.3,4,0,11,385,4.005,9
978,5259185,0.33999997,0,7,17,376,4.76,9
979,1355882,0.8599995,0,6,13,381,13.885,20
980,4653788,0.5199998,6,0,6,388,7.9,12
981,4511574,0.9699994,0,0,0,0,0.0,0
982,5303935,0.43999988,6,0,11,383,6.66,12
983,7309312,0.56999975,9,0,6,385,8.64,13
984,9037449,0.86999947,0,0,0,0,0.0,0
985,8834048,0.34999996,6,0,15,379,4.895,9
986,3046562,0.6099997,0,6,18,376,9.365,15
987,5657149,0.43999988,5,0,3,392,6.55,12
988,6034771,0.5299998,7,0,3,390,8.02,13
989,7379889,0.68999964,0,5,19,376,10.26,16
990,1084696,0.32,6,0,11,383,4.26,9
991,8302560,0.6299997,2,2,14,382,9.65,14
992,676061,0.8399995,0,8,12,380,13.095,18
993,8268014,0.5499998,5,0,9,386,8.335,13
994,6574794,0.33999997,8,0,12,380,4.8,10
995,9371577,0.9299994,0,0,0,0,0.0,0
996,6674631,0.55999976,0,8,15,377,8.43,13
997,7470376,0.8299995,5,1,15,379,13.13,19
998,21672,0.33999997,0,5,19,376,4.655,8
999,6414876,0.7599996,0,0,0,0,0.0,0
1000,4611635,0.4299999,6,0,8,386,6.34,11
1001,122256,0.58999974,4,0,8,388,8.84,14
1002,4717268,0.6399997,5,0,7,388,9.635,15
1003,1249416,0.68999964,0,5,10,385,10.015,14
1004,7027445,0.67999965,6,0,7,387,10.055,15
1005,2217455,0.69999963,8,0,3,389,10.415,16
1006,5263735,0.34999996,0,6,8,386,4.885,9
1007,6161027,0.7399996,4,0,14,382,11.105,17
1008,3336630,0.56999975,4,0,8,388,8.72,15
1009,5808928,0.7599996,4,0,11,385,11.41,17
1010,1732846,0.9299994,3,3,17,377,15.805,20
1011,3649088,0.49999982,5,0,14,381,7.57,14
1012,5827323,0.89999944,0,0,0,0,0.0,0
1013,5149058,0.8499995,0,0,0,0,0.0,0
1014,8879413,0.45999986,0,4,11,385,6.88,12
1015,5589888,0.90999943,3,1,16,380,15.26,20
1016,8925140,0.55999976,0,5,7,388,8.41,13
1017,7925530,0.5299998,6,0,6,388,8.045,14
1018,1359001,0.86999947,5,1,13,381,14.2,19
1019,4038219,0.6499997,5,0,16,379,9.7,15
1020,234612,0.79999954,0,4,11,385,12.235,18
1021,5310216,0.44999987,0,4,3,393,6.65,12
1022,4232012,0.35999995,6,0,2,392,5.435,10
1023,3375109,0.6299997,7,0,11,382,9.465,15
1024,3864212,0.31,6,1,17,376,4.19,8
1025,2758466,0.6399997,4,2,4,390,9.675,14
1026,8414022,0.9299994,0,0,0,0,0.0,0
1027,1449890,0.45999986,0,6,6,388,6.955,11
1028,8038564,0.7299996,6,0,13,381,10.915,16
1029,6604761,0.98999935,0,3,15,382,17.07,20
1030,7568318,0.38999993,7,0,5,388,5.83,12
1031,4263309,0.4299999,7,0,2,391,6.51,12
1032,7324349,0.58999974,0,5,16,379,8.845,14
1033,9392270,0.99999934,0,0,0,0,0.0,0
1034,1901295,0.69999963,0,5,12,383,10.18,18
1035,2559177,0.8199995,7,0,11,382,12.63,18
1036,8459222,0.31,0,5,23,372,3.975,8
1037,3775618,0.8499995,0,0,0,0,0.0,0
1038,1177776,0.5299998,7,0,0,393,8.12,12
1039,9580907,0.6499997,6,0,7,387,9.585,15
1040,2930762,0.35999995,0,3,12,385,5.105,9
1041,6439867,0.7199996,0,5,14,381,10.57,15
1042,1674937,0.98999935,0,0,0,0,0.0,0
1043,1740202,0.35999995,0,6,19,375,5.24,10
1044,2563812,0.98999935,0,0,0,0,0.0,0
1045,2465351,0.6299997,0,3,6,391,9.445,15
1046,6328740,0.5199998,0,4,11,385,7.915,13
1047,6173818,0.86999947,0,0,0,0,0.0,0
1048,7823786,0.32999998,5,0,5,390,4.495,10
1049,3137488,0.7599996,0,6,16,378,11.365,16
1050,363834,0.9699994,5,0,16,379,16.68,20
1051,3629786,0.44999987,6,0,6,388,6.765,12
1052,9258794,0.6099997,1,3,9,387,9.4,15
1053,1463386,0.48999983,6,0,4,390,7.41,12
1054,941664,0.8399995,0,0,0,0,0.0,0
1055,563050,0.67999965,4,0,15,381,10.13,16
1056,5822542,0.77999955,0,6,9,385,11.915,17
1057,7408632,0.7399996,0,5,21,374,11.04,15
1058,8326510,0.76999956,0,0,0,0,0.0,0
1059,6692132,0.66999966,0,0,0,0,0.0,0
1060,2929267,0.34999996,4,2,11,383,4.87,10
1061,1501833,0.56999975,0,7,10,383,8.705,14
1062,5690783,0.5099998,6,0,14,380,7.685,12
1063,1088722,0.32999998,0,3,20,377,4.595,10
1064,9527613,0.5399998,4,2,18,376,8.14,13
1065,8280012,0.58999974,0,5,9,386,8.905,14
1066,6872536,0.36999995,0,7,9,384,5.37,10
1067,3707071,0.6099997,0,5,4,391,9.3,14
1068,2041108,0.35999995,0,6,11,383,5.065,10
1069,9347025,0.76999956,0,4,11,385,11.645,17
1070,2615173,0.89999944,0,3,14,383,14.97,19
1071,9582478,0.65999967,5,0,11,384,9.735,15
1072,2253741,0.76999956,5,0,14,381,11.525,16
