iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
531,3776745,0.7099996,0,0,0,0,0.0,0
532,20072940,0.5499998,7,0,13,380,8.255,14
533,9577708,0.46999985,7,0,15,378,6.825,12
534,19836772,0.9499994,1,4,17,378,14.695,20
535,19490238,0.7399996,0,0,0,0,0.0,0
536,3026785,0.55999976,6,0,7,387,8.43,13
537,18430325,0.49999982,4,0,11,385,7.41,13
538,18050504,0.8199995,0,2,13,385,12.54,18
539,3331768,0.45999986,0,6,12,382,6.795,13
540,10706876,0.7199996,0,6,10,384,10.985,16
541,5271674,0.69999963,7,0,17,376,10.54,16
542,4734475,0.9599994,0,0,0,0,0.0,0
543,7146471,0.32999998,8,0,10,382,4.76,10
544,21615281,0.49999982,0,6,17,377,7.585,13
545,3280368,0.32999998,0,5,15,380,4.585,8
546,19872546,0.33999997,5,0,6,389,4.675,10
547,18095175,0.8499995,7,0,10,383,13.07,19
548,423254,0.35999995,6,0,10,384,5.385,12
549,21571783,0.45999986,0,6,9,385,6.935,14
550,18014894,0.79999954,4,0,13,383,12.19,17
551,2464123,0.8299995,3,0,16,381,12.765,17
552,13137617,0.7299996,0,6,23,371,11.08,17
553,396356,0.9599994,6,0,25,369,14.835,21
554,10719693,0.8199995,0,0,0,0,0.0,0
555,12840362,0.48999983,0,7,11,382,7.19,12
556,697374,0.78999954,1,3,7,389,11.955,17
557,2939465,0.35999995,8,0,2,390,4.9,10
558,13315982,0.8399995,7,0,12,381,12.92,18
559,6182182,0.77999955,7,0,13,380,11.76,16
560,1646994,0.6099997,0,3,10,387,9.125,14
561,2730145,0.67999965,6,0,8,386,10.29,15
562,349331,0.88999945,3,2,17,378,13.69,20
563,20706172,0.9499994,5,0,17,378,14.76,20
564,7756969,0.8299995,5,0,11,384,12.7,17
565,6772621,0.67999965,4,0,13,383,10.26,15
566,2163645,0.97999936,0,0,0,0,0.0,0
567,2998734,0.49999982,3,0,14,383,7.5,13
568,11488931,0.6499997,0,4,14,382,9.675,14
569,1027235,0.78999954,0,0,0,0,0.0,0
570,20044330,0.5299998,0,4,12,384,7.945,12
571,1911680,0.37999994,0,2,11,387,5.49,11
572,13790177,0.56999975,0,6,14,380,8.63,14
573,726931,0.8399995,0,5,9,386,12.92,19
574,20840208,0.44999987,0,4,15,381,6.615,11
575,380518,0.9199994,0,6,14,380,14.19,20
576,20625713,0.88999945,8,0,8,384,13.805,19
577,21531044,0.4099999,5,0,18,377,6.105,11
578,20895518,0.5099998,6,0,4,390,7.615,13
579,1171408,0.9399994,0,3,13,384,14.435,20
580,3275035,0.9599994,0,3,14,383,14.74,20
581,1872747,0.31,6,0,10,384,4.1,9
582,2004493,0.57999974,0,7,15,378,8.895,14
583,19463619,0.6399997,7,0,8,385,9.62,15
584,11944163,0.38999993,7,0,8,385,5.745,10
585,1569331,0.44999987,0,11,16,373,6.945,12
586,4046299,0.9499994,0,6,13,381,14.635,20
587,5085645,0.6199997,0,0,0,0,0.0,0
588,17730640,0.5399998,6,0,14,380,8.065,15
589,8786311,0.45999986,0,6,10,384,6.785,12
590,10969211,0.88999945,7,0,13,380,13.7,19
591,10884218,0.9299994,0,0,0,0,0.0,0
592,4437429,0.66999966,0,6,24,370,10.36,16
593,9206979,0.8299995,8,0,12,380,12.615,17
594,8535692,0.98999935,0,0,0,0,0.0,0
595,2475927,0.8399995,0,4,10,386,12.81,18
596,8320420,0.7199996,0,8,18,374,10.995,16
597,18084952,0.9699994,0,0,0,0,0.0,0
598,983942,0.6399997,0,7,17,376,9.775,14
599,11610804,0.7399996,0,6,11,383,11.185,15
600,18993204,0.9399994,0,0,0,0,0.0,0
601,828720,0.9699994,0,3,7,390,15.035,21
602,3894817,0.8199995,0,6,14,380,12.57,17
603,21041817,0.6499997,4,0,19,377,9.73,15
604,2714120,0.7299996,0,0,0,0,0.0,0
605,7937215,0.35999995,6,0,14,380,5.065,11
606,3421215,0.6299997,0,6,15,379,9.425,15
607,7727533,0.78999954,0,5,7,388,11.98,18
608,19910496,0.98999935,0,7,15,378,15.385,21
609,1270327,0.55999976,7,1,16,376,8.34,13
610,6485411,0.4299999,6,0,8,386,6.335,11
611,13825514,0.5999997,5,0,5,390,9.21,16
612,21729648,0.6099997,6,0,5,389,9.03,14
613,10918826,0.97999936,0,0,0,0,0.0,0
614,21386820,0.3,5,0,10,385,4.09,9
615,5105652,0.55999976,3,0,12,385,8.285,14
616,7706410,0.7599996,0,5,6,389,11.54,17
617,12788726,0.4299999,7,0,14,379,6.175,12
618,6196532,0.78999954,0,6,13,381,12.1,17
619,6292063,0.99999934,0,0,0,0,0.0,0
620,2993214,0.48999983,5,0,7,388,7.22,13
621,17670649,0.48999983,7,0,8,385,7.21,13
622,20771487,0.98999935,0,5,11,384,15.49,21
623,558453,0.57999974,6,0,11,383,8.775,14
624,21004223,0.5999997,0,6,19,375,9.035,16
625,1673961,0.65999967,0,4,13,383,10.03,15
626,9378974,0.9199994,6,0,11,383,14.155,20
627,4589291,0.76999956,7,0,16,377,11.72,18
628,11678305,0.88999945,0,0,0,0,0.0,0
629,2317506,0.65999967,0,0,0,0,0.0,0
630,3771769,0.6199997,6,0,19,375,9.32,14
631,10716528,0.7299996,7,0,15,378,10.865,16
632,17168341,0.76999956,9,0,7,384,11.875,18
633,8227310,0.6499997,5,0,11,384,9.68,16
634,8735759,0.4099999,0,5,19,376,6.055,12
635,8591751,0.90999943,0,5,11,384,14.08,19
636,9167864,0.78999954,3,1,9,387,12.01,19
637,3390463,0.57999974,6,0,10,384,8.795,14
638,12185874,0.6199997,6,0,12,382,9.285,14
639,3056479,0.6199997,4,0,11,385,9.375,14
640,19399859,0.58999974,5,0,11,384,9.045,13
641,5658756,0.33999997,0,7,14,379,4.905,10
642,13584759,0.37999994,7,0,7,386,5.35,9
643,13851025,0.6199997,4,1,13,382,9.23,14
644,190302,0.67999965,0,6,11,383,10.365,16
645,19144497,0.33999997,7,0,9,384,4.7,9
646,21469374,0.9699994,0,6,13,381,15.165,21
647,2944426,0.37999994,0,9,19,372,5.41,10
648,12682900,0.97999936,0,6,13,381,15.29,21
649,13614308,0.4099999,0,6,8,386,5.82,11
650,1221926,0.44999987,8,0,20,372,6.775,13
651,358684,0.89999944,0,4,12,384,13.89,19
652,3890354,0.8099995,0,7,18,375,12.285,18
653,2950606,0.38999993,1,7,15,377,5.495,11
654,3392168,0.58999974,3,0,15,382,9.01,14
655,3168578,0.8099995,0,7,16,377,12.4,18
656,3495592,0.76999956,0,5,5,390,11.77,18
657,1897070,0.34999996,6,0,2,392,4.95,10
658,3971904,0.9199994,0,6,15,379,14.28,20
659,19032232,0.99999934,0,0,0,0,0.0,0
660,1878355,0.32,0,5,18,377,4.48,10
661,10531452,0.6099997,0,5,10,385,8.975,15
662,18293953,0.99999934,3,1,12,384,15.435,21
663,1058700,0.7499996,3,0,13,384,11.45,16
664,5391627,0.8499995,0,0,0,0,0.0,0
665,13162693,0.7599996,3,2,23,372,11.42,16
666,20481912,0.90999943,0,0,0,0,0.0,0
667,19055550,0.86999947,6,0,13,381,13.58,19
668,18945439,0.79999954,5,0,6,389,12.2,18
669,1527530,0.99999934,0,5,10,385,15.345,21
670,12254764,0.66999966,4,0,13,383,10.13,15
671,5689493,0.37999994,6,0,11,383,5.335,10
672,3690549,0.45999986,7,0,3,390,6.85,11
673,11840187,0.90999943,6,0,13,381,14.25,20
674,18069912,0.9499994,0,0,0,0,0.0,0
675,2690438,0.5999997,7,0,5,388,8.89,13
676,7615419,0.79999954,0,0,0,0,0.0,0
677,7759880,0.9299994,0,0,0,0,0.0,0
678,12658993,0.9599994,4,0,18,378,14.87,22
679,10250068,0.33999997,2,3,9,386,4.675,9
680,1686219,0.67999965,2,2,16,380,10.36,15
681,13164766,0.7499996,5,0,12,383,11.575,16
682,389048,0.31,1,8,17,374,4.575,9
683,17514308,0.33999997,5,2,2,391,4.68,10
684,4180220,0.45999986,0,3,16,381,6.79,13
685,17558309,0.37999994,8,0,6,386,5.47,11
686,7035749,0.8599995,0,7,12,381,13.08,19
687,19081742,0.3,8,0,9,383,4.17,9
688,21425814,0.31,0,6,8,386,4.38,9
689,7087956,0.90999943,3,1,8,388,14.16,20
690,1037365,0.7199996,0,8,9,383,10.875,17
691,3350360,0.5099998,0,4,2,394,7.5,12
692,3316588,0.4299999,7,0,7,386,6.245,11
693,3693041,0.46999985,6,0,7,387,6.87,13
694,953032,0.57999974,7,0,14,379,8.68,14
695,3399834,0.5999997,0,6,28,366,8.91,14
696,5952022,0.6299997,4,0,12,384,9.64,16
697,2217477,0.35999995,4,0,20,376,4.92,11
698,1793117,0.8599995,0,5,9,386,13.285,18
699,6440129,0.37999994,0,7,17,376,5.265,11
700,1808561,0.87999946,0,4,11,385,13.565,19
701,21540198,0.4199999,4,0,6,390,6.195,11
702,10213924,0.9399994,0,4,18,378,14.52,20
703,7666938,0.7299996,10,0,7,383,11.1,16
704,8758247,0.4299999,6,0,16,378,6.28,11
705,6568048,0.5099998,7,0,4,389,7.705,12
706,6060895,0.69999963,0,5,6,389,10.575,17
707,4329227,0.58999974,4,0,13,383,8.835,14
708,1372515,0.7599996,4,0,12,384,11.535,18
709,20252218,0.69999963,5,0,10,385,10.545,16
710,17373356,0.98999935,0,0,0,0,0.0,0
711,2209416,0.32999998,3,4,9,384,4.745,10
712,19759122,0.99999934,0,0,0,0,0.0,0
713,3256933,0.9199994,2,4,9,385,14.355,20
714,18118667,0.8599995,0,7,14,379,13.36,18
715,502312,0.49999982,0,5,14,381,7.29,12
716,11236434,0.43999988,5,0,10,385,6.515,13
717,320841,0.87999946,0,4,13,383,13.58,20
718,2359557,0.7499996,0,0,0,0,0.0,0
719,10644808,0.68999964,5,0,25,370,10.335,16
720,17622870,0.4299999,9,0,9,382,6.405,11
721,2214160,0.33999997,0,6,20,374,4.745,10
722,6405582,0.9499994,0,6,8,386,14.61,20
723,17554563,0.36999995,6,0,13,381,5.195,10
724,2599361,0.4099999,5,0,4,391,5.81,10
725,9147752,0.87999946,0,0,0,0,0.0,0
726,6391019,0.32999998,10,0,13,377,4.58,9
727,694611,0.88999945,0,0,0,0,0.0,0
728,1140288,0.87999946,6,0,12,382,13.63,19
729,5325067,0.7299996,0,6,9,385,11.075,16
730,9843126,0.66999966,0,6,12,382,9.98,15
731,2105308,0.7399996,5,0,12,383,11.24,16
732,6691330,0.6199997,6,0,11,383,9.165,14
733,18136686,0.86999947,0,5,5,390,13.345,19
734,2964614,0.4199999,0,5,11,384,6.14,14
735,2696724,0.6099997,0,6,13,381,9.125,14
736,3439490,0.66999966,0,6,15,379,10.235,15
737,4478999,0.7099996,7,0,8,385,10.835,16
738,20685299,0.31,5,0,18,377,4.285,9
739,21483792,0.36999995,0,6,12,382,5.3,10
740,8011510,0.43999988,5,0,8,387,6.21,11
741,9561006,0.44999987,3,1,9,387,6.7,12
742,12172736,0.5999997,0,6,13,381,8.975,15
743,20587470,0.86999947,0,6,10,384,13.49,19
744,21835379,0.69999963,0,7,13,380,10.54,16
745,802021,0.9499994,0,5,8,387,14.785,20
746,180253,0.6499997,4,0,20,376,9.695,14
747,20955177,0.56999975,5,0,11,384,8.79,14
748,3187507,0.8399995,6,0,17,377,12.64,18
749,11577066,0.7199996,0,4,14,382,10.95,16
750,2718129,0.65999967,3,0,15,382,9.91,15
751,13687263,0.47999984,6,0,9,385,7.245,12
752,2677395,0.57999974,5,0,11,384,8.61,13
753,18960180,0.89999944,0,0,0,0,0.0,0
754,2666659,0.55999976,0,6,16,378,8.24,14
755,17492514,0.32999998,6,0,6,388,4.615,9
756,9502355,0.38999993,0,7,13,380,5.48,10
757,2752573,0.7099996,9,0,3,388,10.65,16
758,3060424,0.6299997,0,4,24,372,9.385,15
759,6962128,0.9199994,0,0,0,0,0.0,0
760,3229263,0.98999935,0,0,0,0,0.0,0
761,195921,0.68999964,6,0,14,380,10.51,16
762,13250643,0.79999954,7,0,13,380,12.255,18
763,3108839,0.79999954,0,0,0,0,0.0,0
764,941980,0.56999975,5,0,7,388,8.505,14
765,2596071,0.39999992,0,5,11,384,5.63,11
766,578781,0.6199997,5,0,13,382,9.245,15
767,8398877,0.86999947,0,0,0,0,0.0,0
768,1254254,0.5199998,0,6,16,378,7.705,13
769,10754384,0.7599996,7,0,8,385,11.58,17
770,18059259,0.9299994,0,0,0,0,0.0,0
771,92152,0.48999983,5,0,8,387,7.365,12
772,145087,0.6099997,1,3,15,381,9.225,14
773,3610479,0.31,5,0,15,380,4.205,9
774,2493992,0.9599994,0,0,0,0,0.0,0
775,4822074,0.89999944,3,1,17,379,13.94,20
776,9484746,0.97999936,6,0,14,380,15.185,21
777,134739,0.57999974,3,3,5,389,8.87,14
778,1169956,0.9299994,0,7,18,375,14.27,19
779,2230207,0.37999994,6,0,9,385,5.4,10
780,2859348,0.9499994,0,0,0,0,0.0,0
781,21709697,0.58999974,0,5,12,383,8.775,14
782,19800038,0.90999943,4,0,14,382,13.88,19
783,20129624,0.5999997,0,8,16,376,8.975,14
784,1988206,0.55999976,7,0,16,377,8.455,14
785,5291960,0.7099996,4,0,16,380,10.65,16
786,7516855,0.6199997,0,6,9,385,9.275,16
787,2402696,0.7299996,0,7,22,371,11.045,16
788,5913722,0.5999997,3,0,16,381,8.905,13
789,10289067,0.36999995,5,0,13,382,5.425,10
790,4094168,0.35999995,7,0,8,385,5.185,13
791,12993449,0.6099997,5,0,9,386,9.23,14
792,21674983,0.5499998,5,0,8,387,8.155,14
793,3265841,0.32,0,6,19,375,4.445,9
794,770186,0.90999943,5,1,21,373,14.165,19
795,11413034,0.58999974,4,1,17,378,9.035,15
796,9130409,0.76999956,5,0,21,374,11.635,16
797,11513374,0.65999967,4,3,8,385,10.045,15
798,5610015,0.32,0,6,16,378,4.515,9
799,17842794,0.7299996,0,0,0,0,0.0,0
800,1397018,0.78999954,0,6,7,387,11.97,18
801,11672181,0.76999956,4,0,19,377,11.575,16
802,8989055,0.6499997,6,0,10,384,9.58,14
803,240058,0.7399996,6,0,19,375,11.45,16
804,9061692,0.8199995,0,0,0,0,0.0,0
805,4951865,0.38999993,0,9,16,375,5.59,11
806,11149666,0.36999995,4,0,20,376,5.32,11
807,7945946,0.98999935,5,0,14,381,15.24,21
808,19931703,0.4099999,6,0,15,379,5.97,11
809,13493244,0.31,1,7,13,379,4.28,10
810,13547085,0.33999997,6,0,18,376,4.74,10
811,139291,0.5999997,5,0,14,381,8.88,15
812,671910,0.8499995,0,0,0,0,0.0,0
813,2573937,0.98999935,6,0,17,377,15.225,21
814,18053473,0.90999943,0,0,0,0,0.0,0
815,3405984,0.69999963,0,0,0,0,0.0,0
816,1668271,0.6499997,0,7,6,387,9.905,16
817,3473218,0.7299996,1,3,19,377,11.08,17
818,13268391,0.8199995,5,0,10,385,12.695,18
819,19224137,0.4099999,6,0,25,369,5.73,11
820,6535683,0.55999976,0,0,0,0,0.0,0
821,3243447,0.90999943,5,0,17,378,13.98,19
822,8181134,0.6099997,6,0,7,387,9.29,17
823,8787310,0.46999985,0,8,18,374,6.695,12
824,2227343,0.9699994,6,0,18,376,15.115,20
825,1315899,0.65999967,0,4,7,389,9.84,15
826,92915,0.49999982,0,4,12,384,7.44,13
827,20821101,0.4299999,5,0,13,382,6.315,11
828,1374089,0.8399995,0,0,0,0,0.0,0
829,8337733,0.7299996,0,5,11,384,11.055,16
830,3294245,0.97999936,5,0,14,381,15.0,20
831,21594798,0.46999985,2,2,24,372,6.975,12
832,1554441,0.4199999,6,0,2,392,6.0,12
833,11565898,0.78999954,0,0,0,0,0.0,0
834,10799468,0.78999954,4,0,27,369,12.03,16
835,20488124,0.8299995,4,0,13,383,12.68,18
836,8483936,0.9499994,0,0,0,0,0.0,0
837,3113636,0.7199996,7,0,7,386,10.97,16
838,19870497,0.9699994,5,0,16,379,14.985,21
839,7192479,0.97999936,4,0,18,378,15.245,21
840,519311,0.5399998,5,0,3,392,7.95,13
841,1124471,0.8499995,0,6,12,382,13.16,18
842,3830151,0.7199996,5,0,11,384,10.84,16
843,4010417,0.9399994,4,0,18,378,14.5,20
844,545079,0.6499997,0,0,0,0,0.0,0
845,1428587,0.9599994,0,0,0,0,0.0,0
846,20918948,0.5299998,5,0,11,384,7.935,14
847,884395,0.44999987,6,0,10,384,6.6,12
848,1227986,0.46999985,6,0,3,391,6.845,12
849,12721128,0.36999995,4,0,13,383,5.475,11
850,4159280,0.4299999,0,5,5,390,6.13,11
851,7966743,0.38999993,7,0,5,388,5.55,9
852,12081772,0.5299998,0,6,21,373,7.88,13
853,9922320,0.7299996,0,5,14,381,11.04,17
854,2926939,0.33999997,6,0,6,388,4.79,10
855,8686697,0.97999936,6,0,14,380,15.095,21
856,812251,0.9599994,7,0,12,381,14.77,20
857,7183827,0.35999995,5,0,9,386,5.03,9
858,20001920,0.48999983,4,0,3,393,7.26,12
859,20341615,0.7599996,2,1,13,384,11.65,18
860,5725384,0.4199999,5,0,8,387,6.055,12
861,10664981,0.69999963,0,5,19,376,10.755,16
862,6467523,0.4199999,0,5,15,380,6.18,11
863,5684724,0.36999995,0,6,16,378,5.26,10
864,7950281,0.36999995,0,6,12,382,5.27,10
865,3286937,0.35999995,7,0,4,389,5.22,10
866,3741668,0.56999975,0,7,12,381,8.57,14
867,21527233,0.39999992,4,0,10,386,5.86,10
868,3368306,0.5399998,6,0,4,390,7.99,13
869,50165,0.37999994,7,0,7,386,5.385,10
870,1292093,0.5999997,6,0,6,388,8.97,15
871,17682396,0.5099998,5,0,6,389,7.465,13
872,6684435,0.6099997,6,0,9,385,9.115,14
873,21689291,0.56999975,6,0,1,393,8.565,14
874,12297138,0.69999963,0,6,15,379,10.58,15
875,509045,0.5199998,6,0,4,390,7.79,13
876,708145,0.8199995,3,0,15,382,12.585,19
877,2515144,0.88999945,5,0,25,370,13.605,19
878,10396664,0.48999983,4,0,16,380,7.375,12
879,4934057,0.97999936,6,0,16,378,15.25,21
880,3623132,0.9299994,0,5,18,377,14.335,19
881,5659077,0.34999996,0,7,16,377,4.885,10
882,3385186,0.56999975,2,1,7,390,8.66,14
883,6930638,0.88999945,0,0,0,0,0.0,0
884,24170,0.33999997,2,4,16,378,4.73,9
885,6288958,0.98999935,0,0,0,0,0.0,0
886,10338029,0.4199999,0,5,17,378,6.035,12
887,12454675,0.90999943,0,0,0,0,0.0,0
888,7139269,0.33999997,3,0,8,389,4.6,10
889,2356312,0.6399997,7,0,4,389,9.455,14
890,3170199,0.88999945,0,0,0,0,0.0,0
891,11214621,0.4199999,5,0,12,383,6.26,13
892,17413754,0.9299994,0,4,12,384,14.27,19
893,2648647,0.5199998,0,6,12,382,7.65,12
894,6543887,0.49999982,6,0,5,389,7.545,12
895,9930820,0.7399996,0,5,13,382,11.275,16
896,10177613,0.3,0,5,17,378,4.1,10
897,21714308,0.5999997,0,4,16,380,8.96,14
898,12257803,0.7599996,0,0,0,0,0.0,0
899,19665699,0.9199994,0,0,0,0,0.0,0
900,3728769,0.5399998,5,0,16,379,8.23,13
901,3624553,0.32,3,2,4,391,4.43,9
902,11216533,0.4299999,0,5,14,381,6.29,11
903,17920824,0.68999964,6,0,12,382,10.415,16
904,4910446,0.9699994,5,2,21,372,15.0,21
905,1175136,0.33999997,5,0,16,379,4.755,9
906,17370524,0.90999943,0,6,12,382,13.835,19
907,8763310,0.43999988,5,0,6,389,6.54,11
908,13321903,0.8499995,0,9,11,380,13.03,19
909,21323493,0.98999935,0,0,0,0,0.0,0
910,3311811,0.4099999,0,3,19,378,5.885,11
911,3172868,0.8199995,0,7,19,374,12.585,19
912,8624175,0.31,8,0,10,382,4.41,9
913,9633023,0.5099998,7,0,1,392,7.52,12
914,8264815,0.66999966,0,5,15,380,10.15,15
915,17544742,0.35999995,6,0,6,388,5.14,10
916,11318205,0.49999982,5,0,10,385,7.55,13
917,1190318,0.9599994,3,0,22,375,14.96,20
918,7004028,0.9599994,0,0,0,0,0.0,0
919,3474768,0.8099995,0,0,0,0,0.0,0
920,5542543,0.9699994,0,0,0,0,0.0,0
921,5624998,0.90999943,5,0,15,380,14.205,20
922,2971435,0.43999988,4,0,11,385,6.42,11
923,2387622,0.7099996,7,0,12,381,10.76,15
924,3786686,0.6499997,5,0,11,384,9.695,15
925,10814875,0.79999954,0,7,8,385,12.24,17
926,7571120,0.65999967,2,1,8,389,9.835,15
927,6854356,0.7399996,6,0,15,379,11.045,16
928,12414862,0.78999954,0,6,15,379,12.105,17
929,18249253,0.34999996,6,0,7,387,5.05,10
930,19733199,0.8399995,4,0,16,380,13.04,18
931,1700722,0.8099995,0,0,0,0,0.0,0
932,6509880,0.45999986,8,0,2,390,6.71,13
933,637565,0.68999964,7,0,16,377,10.49,16
934,19828502,0.9399994,0,5,19,376,14.585,20
935,9563759,0.45999986,0,6,14,380,6.87,12
936,12100047,0.55999976,5,0,10,385,8.355,13
937,3561136,0.9599994,0,0,0,0,0.0,0
938,2275323,0.48999983,2,1,21,376,7.195,12
939,13504520,0.9699994,3,2,20,375,15.08,20
940,425493,0.36999995,0,5,16,379,5.415,11
941,4169163,0.43999988,5,0,15,380,6.6,12
942,2875513,0.86999947,4,0,14,382,13.455,19
943,7158676,0.9399994,0,6,8,386,14.46,20
944,6519678,0.46999985,5,3,18,374,7.01,13
945,7208698,0.99999934,0,7,20,373,15.315,21
946,7765727,0.9499994,0,0,0,0,0.0,0
947,2831742,0.8199995,1,4,11,384,12.675,18
948,1090654,0.90999943,0,0,0,0,0.0,0
949,7265252,0.4199999,8,0,4,388,6.005,11
950,7333068,0.47999984,0,6,8,386,7.24,13
951,1300709,0.6199997,0,4,17,379,9.37,14
952,9303224,0.88999945,5,0,8,387,13.705,19
953,11976131,0.4199999,6,0,6,388,6.07,11
954,5545608,0.97999936,0,0,0,0,0.0,0
955,21602358,0.48999983,0,3,12,385,7.385,13
956,393287,0.32,4,0,22,374,4.44,8
957,4461770,0.68999964,3,0,19,378,10.55,16
958,7183693,0.34999996,3,3,9,385,4.965,10
959,56685,0.4299999,0,6,13,381,6.245,11
960,11789542,0.99999934,0,0,0,0,0.0,0
961,10071479,0.8199995,6,0,10,384,12.575,18
962,1918061,0.39999992,6,0,11,383,5.695,10
963,9970571,0.7599996,0,4,7,389,11.405,17
964,20367909,0.8599995,0,0,0,0,0.0,0
965,19023925,0.8499995,5,0,14,381,12.945,18
966,2804563,0.79999954,7,0,8,385,12.2,17
967,923991,0.5399998,0,6,13,381,8.12,13
968,13655850,0.45999986,0,3,20,377,6.715,13
969,12195133,0.6299997,0,5,9,386,9.485,15
970,429593,0.37999994,6,0,4,390,5.51,14
971,18531678,0.5999997,0,5,10,385,8.885,14
972,9453909,0.33999997,0,5,15,380,4.805,12
973,13002229,0.6199997,0,5,15,380,9.445,14
974,7762822,0.9399994,0,0,0,0,0.0,0
975,10106154,0.8399995,6,0,23,371,12.645,19
976,3732232,0.5499998,4,0,16,380,8.165,15
977,19554690,0.7099996,6,0,10,384,10.725,16
978,11834418,0.89999944,0,5,12,383,13.855,19
979,3284378,0.33999997,7,0,8,385,4.655,11
980,12082131,0.5199998,0,9,18,373,7.855,14
981,3715658,0.5099998,0,7,12,381,7.59,13
982,12483938,0.9699994,0,0,0,0,0.0,0
983,11039757,0.9199994,0,3,13,384,14.135,20
984,10617922,0.66999966,3,0,14,383,9.94,14
985,3322280,0.43999988,0,8,23,369,6.455,12
986,1510825,0.32,5,0,10,385,4.62,9
987,1740912,0.76999956,5,0,14,381,11.575,17
988,17121963,0.8199995,0,0,0,0,0.0,0
989,277146,0.78999954,0,6,20,374,11.975,18
990,18354009,0.4199999,5,0,6,389,6.05,11
991,1785059,0.8499995,5,0,13,382,13.04,18
992,5394827,0.8599995,0,0,0,0,0.0,0
993,2954074,0.39999992,4,0,13,383,5.795,12
994,1425508,0.8299995,7,0,12,381,12.71,18
995,13745216,0.5399998,0,3,9,388,7.935,13
996,11448497,0.6199997,0,5,20,375,9.465,15
997,20860988,0.47999984,5,0,10,385,7.085,12
998,11127448,0.98999935,0,5,23,372,15.18,20
999,1543857,0.38999993,4,0,10,386,5.52,10
1000,19943286,0.4199999,0,4,9,387,6.12,11
1001,4731090,0.8499995,6,0,9,385,13.025,18
1002,17886161,0.66999966,4,0,14,382,10.23,15
1003,1323724,0.66999966,0,6,7,387,10.06,16
1004,10775826,0.77999955,5,0,13,382,11.86,17
1005,5154312,0.58999974,0,5,15,380,8.96,14
1006,20797127,0.4099999,6,0,22,372,5.985,10
1007,20204962,0.65999967,6,0,4,390,9.94,17
1008,20792594,0.39999992,7,0,7,386,5.685,11
1009,1126056,0.9699994,0,0,0,0,0.0,0
1010,19956171,0.4299999,6,0,5,389,6.165,11
1011,11924940,0.9599994,0,6,16,378,14.725,20
1012,12439574,0.79999954,5,0,21,374,12.27,18
1013,11023149,0.31,7,0,5,388,4.32,8
1014,839797,0.97999936,2,3,19,376,15.005,20
1015,9352723,0.90999943,7,0,11,382,13.975,19
1016,9490233,0.37999994,5,0,12,383,5.615,11
1017,20267488,0.7099996,0,5,12,383,10.875,16
1018,2589371,0.99999934,4,0,23,373,15.455,21
1019,2371779,0.68999964,7,0,12,381,10.51,16
1020,5726324,0.4099999,6,0,10,384,6.08,11
1021,11338635,0.5199998,6,0,5,389,7.915,13
1022,10029655,0.89999944,0,0,0,0,0.0,0
1023,11562849,0.7099996,4,0,16,380,10.72,16
1024,19928912,0.39999992,8,0,11,381,5.82,11
1025,17869672,0.65999967,4,0,17,379,9.725,15
1026,10228794,0.32,5,0,2,393,4.48,10
1027,1556873,0.4299999,5,0,15,380,6.275,11
1028,2123443,0.77999955,0,4,15,381,11.705,17
1029,4098266,0.99999934,0,4,6,390,15.51,21
1030,3838361,0.8299995,0,0,0,0,0.0,0
1031,4847091,0.31,0,3,16,381,4.505,9
1032,1934470,0.43999988,6,0,1,393,6.385,11
1033,478430,0.46999985,4,0,11,385,6.71,12
1034,3852557,0.86999947,0,0,0,0,0.0,0
1035,9601673,0.48999983,0,7,14,379,7.315,13
1036,9594191,0.47999984,6,0,11,383,7.045,12
1037,13439100,0.90999943,0,6,16,378,14.07,19
1038,5781351,0.46999985,7,0,2,391,6.69,12
1039,5553797,0.86999947,0,7,10,383,13.355,19
1040,13271709,0.89999944,0,0,0,0,0.0,0
1041,12246781,0.7399996,0,0,0,0,0.0,0
1042,868303,0.4099999,0,5,15,380,6.055,12
1043,12377344,0.8399995,0,0,0,0,0.0,0
1044,6334870,0.90999943,5,0,18,377,14.055,19
1045,7910812,0.33999997,2,1,14,383,4.685,9
1046,8102053,0.5299998,0,6,20,374,8.035,14
1047,9751247,0.6099997,5,0,10,385,9.2,15
1048,2333536,0.5999997,4,0,8,388,9.1,15
1049,21138813,0.8199995,0,0,0,0,0.0,0
1050,6749096,0.66999966,6,1,17,376,10.115,16
1051,17521057,0.97999936,0,5,8,387,15.225,20
1052,217277,0.69999963,0,5,18,377,10.585,16
1053,6093968,0.7199996,5,0,10,385,10.695,17
1054,3661649,0.39999992,1,5,8,386,5.89,11
1055,6279772,0.8499995,0,5,18,377,13.04,19
1056,5159961,0.5999997,0,6,13,381,8.935,14
1057,286090,0.8099995,5,0,20,375,12.28,18
1058,1506121,0.9699994,0,4,11,385,15.035,21
1059,2586751,0.37999994,6,0,9,385,5.445,11
1060,5019923,0.46999985,0,5,16,379,6.885,11
1061,2441866,0.79999954,3,3,20,374,12.335,17
1062,3033909,0.56999975,3,5,14,378,8.53,14
1063,16985096,0.66999966,2,2,11,385,10.04,16
1064,1185733,0.35999995,0,6,13,381,5.2,10
1065,21039578,0.6399997,5,0,17,378,9.595,14
1066,5383736,0.7599996,3,0,17,380,11.59,16
1067,20779061,0.37999994,4,0,14,382,5.445,10
