iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
43,4434538,0.90999943,3,2,16,379,13.895,21
44,2728754,0.9399994,7,0,16,377,14.245,20
45,3743387,0.86999947,7,0,12,381,13.105,19
46,9169462,0.98999935,5,0,20,375,15.16,21
47,9971335,0.5099998,0,7,13,380,7.47,13
48,8459609,0.99999934,3,0,21,376,15.215,21
49,9636859,0.55999976,0,5,15,380,8.325,13
50,2831226,0.49999982,0,5,11,384,7.29,12
51,5064784,0.98999935,0,0,0,0,0.0,0
52,7009996,0.4099999,6,0,6,388,5.825,11
53,201892,0.68999964,0,4,9,387,10.44,16
54,1966843,0.89999944,4,0,15,381,13.825,20
55,8627455,0.7099996,0,6,17,377,10.495,15
56,2167044,0.6499997,5,0,11,384,9.995,15
57,4252264,0.57999974,6,0,7,387,8.665,13
58,7348506,0.3,0,6,3,391,4.265,8
59,3681165,0.78999954,7,0,9,384,12.03,17
60,5617036,0.8099995,0,0,0,0,0.0,0
61,4176554,0.39999992,7,0,6,387,5.65,10
62,6040093,0.86999947,0,4,16,380,13.3,19
63,7312231,0.90999943,3,1,19,377,13.79,19
64,10768957,0.58999974,0,2,13,385,8.89,15
65,4814205,0.34999996,0,6,13,381,4.95,10
66,5386436,0.9699994,0,0,0,0,0.0,0
67,9400082,0.79999954,3,0,19,378,11.99,17
68,2153087,0.6299997,0,6,14,380,9.66,15
69,10827662,0.79999954,0,0,0,0,0.0,0
70,1331538,0.32999998,8,0,8,384,4.455,10
71,6285170,0.6499997,4,0,11,385,9.8,15
72,2512298,0.66999966,0,0,0,0,0.0,0
73,7006005,0.38999993,0,8,11,381,5.575,11
74,1820493,0.77999955,0,6,10,384,11.805,17
75,7712538,0.32,0,4,17,379,4.295,9
76,3052173,0.8399995,0,7,11,382,12.85,19
77,2009057,0.33999997,0,7,11,382,4.865,10
78,8121536,0.98999935,0,3,9,388,15.19,21
79,10818969,0.76999956,0,0,0,0,0.0,0
80,5532462,0.5299998,0,4,18,378,8.0,13
81,3905137,0.5499998,0,8,18,374,8.115,14
82,5684798,0.9499994,0,0,0,0,0.0,0
83,9592723,0.45999986,4,0,16,380,6.745,13
84,7647062,0.8599995,6,0,20,374,13.175,18
85,484914,0.48999983,2,4,16,378,7.26,12
86,8268047,0.6399997,0,4,18,378,9.615,15
87,1301209,0.9299994,6,0,15,379,14.115,21
88,1242278,0.87999946,0,3,8,389,13.33,19
89,9896052,0.33999997,8,0,3,389,4.775,11
90,7996818,0.8199995,6,0,9,385,12.48,18
91,8530868,0.5399998,0,5,9,386,7.945,14
92,10055327,0.66999966,0,8,8,384,10.135,16
93,5308569,0.7299996,0,7,13,380,11.175,17
94,7644643,0.8499995,0,7,18,375,12.865,18
95,9536404,0.33999997,0,6,17,377,4.975,11
96,954838,0.57999974,5,0,10,385,8.695,14
97,9010294,0.7599996,5,0,23,372,11.78,17
98,9547509,0.99999934,7,0,13,380,15.245,21
99,1975725,0.90999943,0,5,5,390,13.695,20
100,865399,0.39999992,4,0,25,371,5.82,12
101,9665413,0.6099997,7,0,8,385,9.2,14
102,8474329,0.4099999,0,6,12,382,5.955,11
103,145422,0.58999974,6,0,19,375,8.955,14
104,8684720,0.78999954,0,8,12,380,12.07,18
105,7863657,0.6199997,6,0,10,384,9.375,15
106,9613178,0.57999974,0,0,0,0,0.0,0
107,2829448,0.48999983,5,0,20,375,7.265,12
108,1985850,0.9199994,0,6,15,379,14.0,20
109,9975712,0.5199998,7,0,15,378,7.48,13
110,6311536,0.68999964,5,0,8,387,10.435,16
111,4378916,0.8099995,0,8,16,376,12.225,17
112,265315,0.88999945,0,0,0,0,0.0,0
113,6767835,0.6399997,5,0,13,382,9.655,15
114,9696476,0.66999966,6,0,8,386,10.075,16
115,5451319,0.9499994,5,0,15,380,14.625,22
116,2506514,0.56999975,1,5,9,385,8.445,16
117,5155187,0.4299999,7,0,14,379,6.36,12
118,10399746,0.6199997,6,0,15,379,9.39,15
119,4009694,0.7299996,0,7,17,376,11.065,16
120,5634670,0.7199996,2,3,18,377,10.96,17
121,9110400,0.88999945,8,0,10,382,13.455,19
122,2640171,0.88999945,0,0,0,0,0.0,0
123,183566,0.6499997,0,9,7,384,9.655,15
124,6341381,0.7299996,6,0,14,380,11.2,16
125,3305026,0.7199996,0,6,13,381,10.75,17
126,2873915,0.6499997,0,0,0,0,0.0,0
127,6194870,0.46999985,4,0,20,376,6.79,12
128,7817918,0.5399998,8,0,8,384,7.955,13
129,3967037,0.66999966,1,3,17,379,10.21,16
130,10841547,0.8299995,0,0,0,0,0.0,0
131,176050,0.6299997,0,5,20,375,9.45,15
132,4273353,0.6099997,6,0,11,383,9.12,15
133,5717285,0.86999947,0,4,9,387,13.39,20
134,4312004,0.78999954,0,0,0,0,0.0,0
135,2651124,0.9299994,0,0,0,0,0.0,0
136,6253401,0.57999974,6,0,11,383,8.725,15
137,7521511,0.7199996,0,0,0,0,0.0,0
138,3268606,0.65999967,5,0,10,385,9.845,15
139,6199039,0.47999984,3,1,11,385,6.98,12
140,7457049,0.5299998,0,5,18,377,7.655,13
141,8496658,0.46999985,5,0,13,382,6.86,14
142,5093471,0.31,5,3,21,371,4.215,9
143,859838,0.99999934,5,0,18,377,15.29,21
144,2954155,0.7099996,0,5,20,375,10.675,17
145,9869296,0.9499994,4,0,16,380,14.43,20
146,8852021,0.49999982,4,0,13,383,7.305,12
147,5027234,0.89999944,0,0,0,0,0.0,0
148,2629582,0.8599995,0,0,0,0,0.0,0
149,10036509,0.6299997,8,0,8,384,9.375,16
150,4935935,0.6299997,6,0,9,385,9.41,15
151,11075527,0.5299998,8,0,11,381,8.0,14
152,4306084,0.66999966,6,0,14,380,10.11,17
153,8976748,0.7199996,0,7,10,383,10.795,16
154,11034453,0.43999988,4,0,9,387,6.51,11
155,1163740,0.9399994,0,0,0,0,0.0,0
156,5915806,0.7499996,0,0,0,0,0.0,0
157,4339885,0.7299996,0,7,23,370,11.135,16
158,10930920,0.99999934,0,0,0,0,0.0,0
159,3868166,0.46999985,4,0,20,376,6.76,14
160,3534451,0.49999982,0,4,12,384,7.28,12
161,415149,0.38999993,7,0,10,383,5.5,11
162,9418609,0.8199995,0,7,10,383,12.61,18
163,1033461,0.69999963,2,2,18,378,10.635,15
164,3262317,0.6499997,0,5,16,379,9.8,15
165,6347654,0.7399996,5,0,14,381,11.355,16
166,8336673,0.8599995,0,0,0,0,0.0,0
167,6229812,0.5399998,7,0,10,383,8.11,15
168,6415970,0.97999936,0,0,0,0,0.0,0
169,5552416,0.57999974,1,3,13,383,8.585,15
170,6104241,0.31,0,6,17,377,4.335,9
171,7294921,0.88999945,6,0,20,374,13.56,19
172,3321773,0.7399996,5,0,16,379,11.31,17
173,386187,0.31,6,0,7,387,4.285,9
174,5250962,0.6299997,6,0,10,384,9.58,15
175,11037446,0.44999987,6,0,6,388,6.64,11
176,4913241,0.57999974,5,0,9,386,8.64,14
177,2556498,0.65999967,6,0,18,376,9.985,15
178,4519981,0.45999986,6,0,15,379,6.645,12
179,8781583,0.33999997,7,0,7,386,4.835,11
180,4168450,0.36999995,7,0,11,382,5.205,11
181,7803611,0.5099998,0,6,15,379,7.55,13
182,3738222,0.8599995,0,6,12,382,13.265,18
183,4894316,0.6099997,0,0,0,0,0.0,0
184,8240216,0.5999997,7,0,10,383,9.155,15
185,3565642,0.55999976,8,0,10,382,8.385,13
186,128411,0.5399998,4,0,14,382,7.885,12
187,9939584,0.43999988,6,0,11,383,6.305,11
188,2247640,0.76999956,0,7,11,382,11.735,17
189,11129496,0.6399997,0,8,10,382,9.495,17
190,3790205,0.9399994,0,6,16,378,14.43,22
191,9214399,0.44999987,9,0,9,382,6.6,13
192,2584915,0.7199996,5,0,15,380,10.78,16
193,10578601,0.97999936,0,0,0,0,0.0,0
194,3543888,0.5299998,3,4,9,384,7.64,13
195,3251698,0.6299997,7,0,7,386,9.445,15
196,10353714,0.5399998,6,0,11,383,7.845,13
197,2446395,0.44999987,5,0,6,389,6.735,12
198,7867069,0.6299997,4,0,12,384,9.505,14
199,3573308,0.57999974,0,7,23,370,8.52,15
200,2649401,0.79999954,0,7,10,383,12.23,18
201,1005096,0.65999967,5,0,22,373,9.98,15
202,8152923,0.4199999,9,0,7,384,6.035,11
203,5143868,0.4099999,4,0,12,384,6.125,10
204,9455625,0.9699994,0,0,0,0,0.0,0
205,8171856,0.46999985,0,7,17,376,6.875,12
206,10529730,0.8099995,5,0,12,383,12.365,18
207,2945523,0.69999963,5,0,17,378,10.445,16
208,2401477,0.98999935,3,0,20,377,15.015,21
209,7362802,0.32999998,0,4,21,375,4.64,9
210,1740910,0.8099995,0,0,0,0,0.0,0
211,4413339,0.97999936,0,0,0,0,0.0,0
212,6161933,0.38999993,0,6,28,366,5.535,10
213,262043,0.79999954,0,7,13,380,12.08,17
214,3021581,0.8099995,7,0,13,380,12.27,18
215,341000,0.9199994,6,2,6,386,13.975,20
216,2747467,0.9599994,6,0,12,382,14.625,21
217,11101133,0.57999974,6,0,14,380,8.75,15
218,3947881,0.6299997,8,0,6,386,9.49,14
219,10382299,0.58999974,9,0,3,388,8.77,14
220,2844733,0.5199998,1,5,15,379,7.68,13
221,8846975,0.48999983,7,0,9,384,7.17,13
222,7619903,0.79999954,0,9,14,377,12.345,18
223,9261777,0.55999976,5,0,18,377,8.24,14
224,320239,0.97999936,0,0,0,0,0.0,0
225,1764781,0.7399996,6,0,16,378,11.245,17
226,6411020,0.9499994,0,0,0,0,0.0,0
227,699997,0.79999954,0,4,16,380,12.47,18
228,5678683,0.89999944,0,0,0,0,0.0,0
229,2282450,0.8199995,0,7,12,381,12.37,19
230,3255750,0.6399997,5,0,10,385,9.68,15
231,876119,0.4199999,8,0,3,389,6.075,11
232,10652472,0.9699994,7,1,12,380,14.99,21
233,10409234,0.6299997,4,0,8,388,9.285,14
234,10772679,0.67999965,0,0,0,0,0.0,0
235,8661455,0.7499996,0,6,9,385,11.33,18
236,9794913,0.8299995,5,0,13,382,12.565,19
237,973541,0.6099997,3,0,17,380,9.025,14
238,386846,0.32,0,4,17,379,4.455,9
239,965259,0.58999974,8,0,10,382,8.895,14
240,1704888,0.7099996,0,4,13,383,10.765,17
241,8605871,0.66999966,7,0,10,383,10.195,16
242,1737772,0.79999954,0,0,0,0,0.0,0
243,10248227,0.9199994,0,4,10,386,14.045,20
244,7721126,0.9399994,3,1,12,384,14.29,20
245,10096667,0.7299996,0,5,13,382,10.895,17
246,4108083,0.9199994,3,3,26,368,14.095,19
247,4129861,0.9599994,0,5,17,378,14.8,20
248,7375969,0.98999935,0,5,14,381,14.925,21
249,3828979,0.36999995,0,3,19,378,5.335,12
250,4189941,0.43999988,5,1,8,386,6.415,12
251,9530252,0.32,0,4,14,382,4.445,10
252,3783176,0.3,0,5,19,376,4.31,9
253,4411837,0.87999946,0,7,19,374,13.535,19
254,5353411,0.79999954,5,0,12,383,12.24,19
255,5642767,0.7299996,3,0,19,378,10.965,17
256,5864289,0.6499997,0,0,0,0,0.0,0
257,10995978,0.34999996,0,7,8,385,5.03,12
258,3365136,0.8199995,0,7,21,372,12.3,17
259,4901533,0.5499998,4,0,14,382,8.2,14
260,5762787,0.34999996,4,0,13,383,4.9,11
261,3114995,0.32999998,0,5,10,385,4.725,10
262,3584278,0.6099997,4,3,5,388,9.075,14
263,9817644,0.86999947,0,4,10,386,13.27,18
264,10192065,0.9499994,0,0,0,0,0.0,0
265,5433147,0.32,0,6,19,375,4.435,10
266,10977801,0.32,4,0,14,382,4.48,9
267,3662424,0.7499996,2,2,14,382,11.375,16
268,7979894,0.87999946,0,0,0,0,0.0,0
269,1551079,0.55999976,6,0,14,380,8.36,15
270,10256497,0.9299994,0,7,13,380,14.225,19
271,2032695,0.38999993,0,5,18,377,5.46,10
272,5677076,0.8199995,0,4,11,385,12.49,18
273,7331863,0.9399994,5,0,10,385,14.34,19
274,8196282,0.5199998,7,0,12,381,7.355,14
275,9772213,0.90999943,0,0,0,0,0.0,0
276,9880695,0.9599994,7,0,18,375,14.475,22
277,4537580,0.49999982,6,1,21,372,7.23,12
278,1413715,0.4299999,5,0,7,388,6.18,12
279,9161021,0.97999936,0,5,17,378,15.115,20
280,2684114,0.8399995,3,3,19,375,12.69,18
281,6409333,0.8399995,2,2,23,373,12.715,19
282,9310182,0.6499997,0,7,15,378,9.9,15
283,8332723,0.7399996,0,7,20,373,11.165,18
284,9161705,0.32999998,0,6,12,382,4.745,10
285,10134919,0.78999954,6,0,13,381,11.92,17
286,4348644,0.76999956,0,5,13,382,11.685,16
287,10331581,0.48999983,6,0,6,388,7.23,12
288,9563931,0.39999992,0,6,14,380,5.65,11
289,7523337,0.6499997,6,0,2,392,9.74,15
290,3316434,0.8399995,0,0,0,0,0.0,0
291,2420704,0.39999992,5,0,11,384,5.87,12
292,11070430,0.5199998,0,7,14,379,7.725,12
293,1540037,0.5499998,5,0,14,381,8.14,14
294,8005518,0.9199994,0,0,0,0,0.0,0
295,10232028,0.89999944,8,0,7,385,13.85,20
296,2901665,0.6199997,7,0,12,381,9.23,14
297,263683,0.87999946,0,0,0,0,0.0,0
298,4179628,0.4099999,0,7,5,388,5.845,13
299,10896696,0.90999943,0,0,0,0,0.0,0
300,3794778,0.9499994,0,3,14,383,14.61,21
301,5120766,0.34999996,0,5,11,384,5.03,10
302,5170153,0.46999985,5,0,13,382,6.86,11
303,7595426,0.76999956,0,5,8,387,11.705,17
304,10677691,0.39999992,5,0,13,382,5.805,10
305,573601,0.6099997,8,0,5,387,9.225,14
306,1987701,0.31,4,0,12,384,4.425,9
307,9611542,0.49999982,5,0,18,377,7.42,13
308,1619820,0.6299997,0,4,14,382,9.455,14
309,10470617,0.7299996,0,7,11,382,11.21,16
310,10839956,0.7199996,6,0,7,387,10.995,18
311,776803,0.90999943,7,0,14,379,13.86,19
312,5295024,0.7099996,6,0,8,386,10.73,16
313,1187991,0.8499995,0,6,11,383,12.7,18
314,4473661,0.34999996,0,6,14,380,5.005,9
315,3539711,0.5099998,7,0,12,381,7.585,13
316,4408824,0.86999947,0,5,15,380,13.38,19
317,521607,0.5499998,8,0,2,390,8.255,14
318,6980444,0.33999997,5,0,25,370,4.915,9
319,2265612,0.89999944,0,0,0,0,0.0,0
320,7355419,0.32,0,3,22,375,4.44,9
321,2467383,0.49999982,5,0,14,381,7.46,13
322,9155308,0.9699994,5,3,17,375,14.75,21
323,179519,0.6399997,5,0,13,382,9.64,15
324,2745591,0.31,6,0,9,385,4.22,9
325,9555301,0.35999995,0,6,13,381,4.945,11
326,8809529,0.39999992,1,5,10,384,5.665,11
327,3980398,0.67999965,7,0,8,385,10.17,16
328,6414314,0.9699994,0,0,0,0,0.0,0
329,4455273,0.32,0,6,11,383,4.54,10
330,288923,0.8199995,0,4,12,384,12.615,19
331,2364200,0.31,0,3,16,381,4.195,9
332,789964,0.9299994,0,7,12,381,14.12,20
333,5282838,0.68999964,1,7,12,380,10.36,16
334,2885519,0.58999974,5,0,19,376,8.865,14
335,5354959,0.88999945,0,0,0,0,0.0,0
336,1951033,0.99999934,0,0,0,0,0.0,0
337,7978303,0.79999954,5,0,16,379,12.11,17
338,137001,0.56999975,7,0,10,383,8.41,13
339,5811195,0.45999986,6,0,7,387,6.65,12
340,7783465,0.46999985,7,0,21,372,6.98,12
341,6828920,0.7199996,6,0,15,379,11.005,16
342,9236961,0.49999982,0,4,8,388,7.38,12
343,7249897,0.8199995,0,5,11,384,12.64,19
344,5973593,0.8599995,0,0,0,0,0.0,0
345,4935428,0.6199997,6,0,6,388,9.325,14
346,8388512,0.8399995,4,0,16,380,12.855,19
347,7257275,0.8299995,3,0,16,381,12.685,18
348,10351513,0.5199998,8,0,6,386,7.75,13
349,6523853,0.99999934,1,4,15,380,15.23,22
350,9606657,0.48999983,8,0,13,379,7.33,13
351,7828199,0.55999976,5,0,9,386,8.37,13
352,601494,0.6399997,0,6,16,378,9.605,14
353,10785208,0.6299997,6,0,16,378,9.35,14
354,3011910,0.78999954,6,0,14,380,11.995,18
355,11058987,0.49999982,0,4,5,391,7.335,12
356,3632560,0.67999965,7,0,9,384,10.28,16
357,4077399,0.87999946,0,6,14,380,13.5,19
358,10454033,0.7099996,2,7,15,376,10.79,17
359,1302665,0.32,0,5,11,384,4.535,10
360,6028121,0.8499995,0,6,10,384,12.89,18
361,11038864,0.45999986,6,0,9,385,6.7,11
362,8042424,0.86999947,1,5,17,377,13.335,18
363,9150730,0.32,7,0,4,389,4.685,10
364,9731743,0.7199996,1,4,22,373,11.03,17
365,10426223,0.65999967,0,8,13,379,9.895,17
366,10882821,0.78999954,0,7,17,376,12.16,19
367,5518503,0.5099998,9,0,5,386,7.59,14
368,10833379,0.7099996,4,1,15,380,10.785,17
369,4712883,0.8299995,0,4,6,390,12.675,17
370,8025142,0.8499995,4,0,20,376,12.97,19
371,4232267,0.5299998,4,0,9,387,7.985,14
372,6500676,0.34999996,0,4,10,386,5.08,10
373,2855868,0.5399998,6,0,9,385,7.99,13
374,7272709,0.8499995,7,0,12,381,12.75,19
375,3942159,0.6199997,6,0,10,384,9.295,16
376,3485940,0.37999994,7,0,6,387,5.48,11
377,10326571,0.46999985,3,3,15,379,6.91,12
378,462877,0.46999985,7,0,3,390,6.815,12
379,1646706,0.6499997,0,6,15,379,9.77,15
380,9190640,0.38999993,7,0,7,386,5.715,11
381,3674926,0.77999955,0,4,22,374,11.68,18
382,5072601,0.86999947,6,0,16,378,13.315,19
383,3579516,0.58999974,0,5,14,381,8.765,15
384,5005691,0.7499996,0,7,17,376,11.385,16
385,7374010,0.97999936,4,0,21,375,15.04,21
386,980264,0.6199997,5,0,20,375,9.275,15
387,2013950,0.35999995,0,2,20,378,5.155,11
388,5697838,0.98999935,0,0,0,0,0.0,0
389,752702,0.88999945,3,0,23,374,13.71,20
390,1947638,0.98999935,0,0,0,0,0.0,0
391,4854535,0.43999988,6,0,4,390,6.43,11
392,6789420,0.65999967,4,2,11,383,10.04,16
393,27697,0.32999998,5,1,22,372,4.505,9
394,3584055,0.5999997,5,0,12,383,9.285,14
395,4287262,0.7199996,0,0,0,0,0.0,0
396,4310509,0.67999965,5,0,19,376,10.28,16
397,7421526,0.44999987,0,7,12,381,6.4,11
398,6309541,0.67999965,9,0,6,385,10.42,16
399,3502535,0.4199999,8,0,11,381,5.96,10
400,7831906,0.56999975,0,3,14,383,8.32,14
401,11054699,0.48999983,5,0,13,382,7.29,12
402,3037287,0.8299995,0,5,11,384,12.71,18
403,5496668,0.44999987,5,0,17,378,6.565,13
404,6257074,0.58999974,5,0,11,384,8.98,14
405,5041091,0.9399994,0,0,0,0,0.0,0
406,6875976,0.89999944,0,0,0,0,0.0,0
407,4827113,0.99999934,5,0,23,372,15.465,21
408,9233611,0.48999983,8,0,14,378,7.36,13
409,8509000,0.48999983,6,0,8,386,7.315,14
410,9495100,0.9199994,0,5,6,389,13.97,21
411,900465,0.47999984,0,8,12,380,6.995,12
412,10948245,0.87999946,0,5,10,385,13.375,19
413,9656195,0.58999974,7,0,8,385,8.935,14
414,5441782,0.9399994,0,5,9,386,14.405,20
415,6518093,0.36999995,6,1,9,384,5.29,11
416,10895029,0.8199995,2,3,19,376,12.47,18
417,3392614,0.9499994,0,0,0,0,0.0,0
418,7474172,0.55999976,5,0,8,387,8.265,14
419,4222063,0.5099998,0,5,14,381,7.565,13
420,10182441,0.8499995,0,3,12,385,12.955,20
421,5498386,0.45999986,5,0,9,386,6.77,12
422,4574110,0.57999974,6,0,10,384,8.445,14
423,8821783,0.4299999,0,6,19,375,6.335,12
424,9585292,0.43999988,0,5,12,383,6.26,13
425,7514184,0.6299997,6,0,12,382,9.515,15
426,3476511,0.99999934,0,7,11,382,15.115,21
427,5777084,0.99999934,0,8,7,385,15.24,22
428,2484283,0.5299998,0,7,6,387,7.76,13
429,10625389,0.31,0,4,9,387,4.425,11
430,5862680,0.56999975,7,0,3,390,8.56,14
431,10160558,0.8199995,0,5,10,385,12.53,19
432,9290891,0.6099997,0,4,13,383,9.265,16
433,6005137,0.8099995,6,0,16,378,12.485,19
434,2546949,0.6499997,4,0,15,381,9.67,16
435,2904581,0.6299997,0,3,15,382,9.46,17
436,556959,0.58999974,6,0,16,378,8.765,13
437,9208986,0.5199998,0,0,0,0,0.0,0
438,9681568,0.6499997,8,0,6,386,9.68,14
439,55077,0.38999993,7,0,8,385,5.575,11
440,140132,0.57999974,7,0,7,386,8.585,14
441,8477088,0.4199999,5,0,13,382,5.97,12
442,11154442,0.68999964,5,1,22,372,10.44,16
443,4136091,0.9699994,6,0,11,383,14.855,21
444,5234388,0.5999997,6,0,18,376,9.08,15
445,6143765,0.98999935,0,2,14,384,15.195,21
446,10269006,0.9599994,5,0,14,381,14.74,21
447,6336284,0.7199996,7,0,5,388,10.865,17
448,2802076,0.4199999,0,5,25,370,6.11,11
449,8422329,0.31,1,8,1,390,4.32,9
450,433648,0.4099999,6,0,4,390,5.75,10
451,5886349,0.6099997,6,0,8,386,9.25,15
452,4171239,0.37999994,4,3,12,381,5.605,12
453,7796383,0.49999982,0,4,20,376,7.53,13
454,10218123,0.87999946,0,4,15,381,13.24,19
455,7177756,0.7099996,0,5,15,380,10.705,16
456,11093643,0.56999975,0,5,18,377,8.535,13
457,1061724,0.8399995,0,0,0,0,0.0,0
458,8427276,0.32,4,1,11,384,4.455,9
459,10461079,0.7199996,0,6,13,381,10.96,17
460,4470946,0.33999997,5,0,20,375,4.555,10
461,5686301,0.9599994,0,0,0,0,0.0,0
462,9434602,0.8499995,4,0,23,373,13.035,19
463,9342004,0.69999963,5,0,15,380,10.675,16
464,9595176,0.46999985,0,6,13,381,6.67,12
465,8597861,0.65999967,0,5,6,389,9.98,16
466,9563829,0.38999993,0,4,9,387,5.785,11
467,7008577,0.39999992,4,0,13,383,5.67,10
468,7793600,0.48999983,0,7,14,379,7.25,12
469,7132801,0.6499997,5,0,15,380,9.75,15
470,2698413,0.86999947,0,5,15,380,13.25,19
471,806472,0.9399994,0,5,17,378,14.42,20
472,8186157,0.48999983,0,6,8,386,7.225,13
473,5387980,0.97999936,0,0,0,0,0.0,0
474,3641996,0.7099996,6,0,18,376,10.845,18
475,7721908,0.9499994,0,4,5,391,14.49,20
476,414191,0.37999994,6,0,15,379,5.42,11
477,5723128,0.87999946,6,0,21,373,13.415,20
478,2219294,0.7299996,5,0,13,382,10.99,16
479,8812731,0.4099999,0,8,18,374,5.94,12
480,10642109,0.33999997,7,0,6,387,4.875,10
481,6235382,0.5499998,0,7,21,372,8.4,14
482,4413760,0.98999935,0,0,0,0,0.0,0
483,5237692,0.6099997,0,5,14,381,9.14,14
484,8087735,0.3,8,0,13,379,4.175,9
485,1355951,0.36999995,0,7,19,374,5.185,12
486,1518978,0.6199997,0,0,0,0,0.0,0
487,6311181,0.7599996,0,0,0,0,0.0,0
488,8448076,0.35999995,5,0,17,378,5.08,11
489,5042864,0.8099995,0,5,11,384,12.305,19
490,10537064,0.90999943,0,0,0,0,0.0,0
491,7895285,0.66999966,0,5,20,375,10.015,17
492,1020029,0.67999965,7,0,16,377,10.4,15
493,2408335,0.99999934,5,0,20,375,15.305,22
494,7435154,0.47999984,3,1,14,382,7.035,13
495,9843595,0.9199994,4,2,11,383,14.08,20
496,683766,0.77999955,0,5,16,379,11.78,18
497,6494480,0.9399994,0,7,15,378,14.445,21
498,6590443,0.44999987,8,0,4,388,6.625,12
499,766949,0.89999944,5,0,15,380,13.86,19
500,4607628,0.6399997,5,0,14,381,9.655,15
501,2531848,0.6099997,0,7,7,386,9.315,15
502,4905988,0.55999976,5,0,8,387,8.435,16
503,9149965,0.31,6,0,13,381,4.41,9
504,2075204,0.48999983,8,0,11,381,7.13,12
505,6877352,0.79999954,0,4,11,385,12.125,17
506,10394592,0.5999997,0,6,17,377,9.045,15
507,10316199,0.44999987,5,1,16,378,6.71,12
508,4249485,0.56999975,2,5,24,369,8.31,13
509,861768,0.38999993,6,0,8,386,5.635,11
510,4983063,0.7099996,0,4,18,378,10.755,16
511,3455014,0.32,0,5,15,380,4.58,11
512,10726905,0.5099998,7,0,5,388,7.535,13
513,4278731,0.6199997,6,0,10,384,9.23,15
514,5056191,0.8399995,6,0,14,380,12.745,18
515,4489836,0.99999934,4,3,12,381,15.53,22
516,9935805,0.4299999,5,0,19,376,6.2,11
517,97061,0.48999983,7,0,6,387,7.25,14
518,8226311,0.56999975,6,0,4,390,8.39,14
519,2235804,0.7599996,5,0,25,370,11.61,17
520,8489861,0.44999987,6,0,8,386,6.335,11
521,4245439,0.55999976,3,0,17,380,8.41,13
522,8372107,0.8299995,0,4,13,383,12.535,18
523,1490351,0.58999974,0,0,0,0,0.0,0
524,2429745,0.4099999,7,0,3,390,5.79,11
525,2430966,0.4199999,0,5,17,378,6.005,10
526,2722187,0.9199994,0,8,13,379,14.075,19
527,3516089,0.45999986,0,7,10,383,6.56,11
528,5799845,0.4299999,0,3,10,387,6.27,11
529,3498471,0.4099999,0,5,15,380,5.985,14
530,5217655,0.6499997,0,0,0,0,0.0,0
531,5143967,0.39999992,6,0,8,386,5.765,11
532,8018421,0.9399994,0,0,0,0,0.0,0
533,5207692,0.5499998,7,1,2,390,8.125,12
534,3875784,0.48999983,6,0,22,372,7.2,13
535,7390016,0.99999934,4,0,23,373,15.27,21
536,226466,0.7099996,0,7,17,376,10.69,16
537,7422989,0.45999986,8,0,16,376,6.715,12
